Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Shanghai/02/2013,Nc 026428,2013-03-05,unknown,China,Shanghai,unknown,unknown,unknown,unknown,2013.17,unknown,2013-03-05,Human,unknown
A/Anhui/1/2013,Epi439510,2013-03-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.21,2018.22,2013-03-20,Human,unknown
A/Shanghai/7/2013,Epi447895,2013-03-18,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.21,2018.22,2013-03-18,Human,unknown
A/Hangzhou/2/2013,Epi446455,2013-03-25,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.23,2018.22,2013-03-25,Human,unknown
A/Changsha/1/2013,Epi477315,2013-03-22,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.22,2018.22,2013-03-22,Human,unknown
A/HuZhou/1/2013,Epi464585,2013-04-03,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,unknown
A/Chicken/Wuxi/403,Epi615185,2013-04-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1410/2013,Epi457775,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/pigeon/Shanghai/S1421/2013,Epi457631,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian,unknown
A/chicken/Shanghai/S1079/2013,Epi457799,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1076/2013,Epi457823,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Environment/Shanghai/S1088/2013,Epi440687,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment,unknown
A/chicken/Shanghai/S1358/2013,Epi457783,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1413/2013,Epi457767,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Chicken/Shanghai/S1053/2013,Epi440679,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1055/2013,Epi457831,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1077/2013,Epi457815,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Shanghai/9/2013,Epi447753,2013-04-08,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Human,unknown
A/Chicken/HuZhou/C72/2013,Epi464581,2013-04-08,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.27,2018.22,2013-04-08,Chicken,unknown
A/pigeon/Shanghai/S1423/2013,Epi457623,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian,unknown
A/chicken/Shanghai/S1078/2013,Epi457807,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Pigeon/Wuxi/405,Epi545806,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.29,2018.22,2013-04-xx,Other Avian,unknown
A/Duck/Sunan/408,Epi545799,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.29,2018.22,2013-04-xx,Duck,unknown
A/chicken/Shanghai/019/2013,Epi471843,2013-04-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken,unknown
A/environment/Shandong/SD038/2013,Epi457695,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment,unknown
A/Anhui/3/2013,Epi447634,2013-04-21,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-21,Human,unknown
A/Shandong/1/2013,Epi447718,2013-04-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-21,Human,unknown
A/Beijing/2/2013,Epi509075,2013-05-27,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.40,2018.22,2013-05-27,Human,unknown
A/Hangzhou/173/2013,Epi443647,2013-04-11,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,unknown
A/HuZhou/5/2013,Epi464588,2013-04-12,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Human,unknown
A/environment/Hangzhou/109-1/2013,Epi443679,2013-04-12,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Environment,unknown
A/HuZhou/4/2013,Epi464587,2013-04-13,unknown,China,Zhejiang,Jiangsu University,unknown,unknown,unknown,2013.28,2018.22,2013-04-13,Human,unknown
A/duck/Zhejiang/SC410/2013,Epi457727,2013-04-16,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Duck,unknown
A/chicken/Jiangsu/S002/2013,Epi457871,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/chicken/Jiangsu/SC099/2013,Epi457855,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/chicken/Jiangsu/SC537/2013,Epi457847,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/Chicken/Nanjing/759/2013,Epi515782,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/Jiangsu/6/2013,Epi447676,2013-04-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Hangzhou/327/2013,Epi450854,2013-04-19,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human,unknown
A/Nanjing/3/2013,Epi460771,2013-04-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human,unknown
A/chicken/Zhejiang/SD019/2013,Epi457751,2013-04-11,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Chicken,unknown
A/Hangzhou/169/2013,Epi443639,2013-04-11,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,unknown
A/Jiangsu/8/2013,Epi447662,2013-04-11,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human,unknown
A/chicken/Zhejiang/SD033/2013,Epi457743,2013-04-11,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Chicken,unknown
A/environment/Hangzhou/37/2013,Epi443655,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,unknown
A/environment/Hangzhou/34-1/2013,Epi443574,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,unknown
A/environment/Suzhou/14/2013,Epi498091,2013-04-04,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,unknown
A/environment/Zhenjiang/4/2013,Epi497840,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Environment,unknown
A/Chicken/Jiangxi/1254,Epi583211,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Chicken/Jiangxi/1256,Epi591861,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Wuxi/4/2013,Epi497877,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,unknown
A/Chicken/Jiangxi/1249,Epi583195,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Fujian/4/2013,Epi509107,2013-05-02,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.33,2018.22,2013-05-02,Human,unknown
A/Pigeon/Shanghai/S1069/2013,Epi440695,2013-04-02,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Other Avian,unknown
A/Shanghai/11/2013,Epi447799,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shanghai/14/2013,Epi447774,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Taiwan/S02076/2013,Epi452264,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,unknown
A/Fujian/2/2013,Epi509091,2013-04-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Human,unknown
A/Chicken/Jiangxi/1248,Epi583188,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Duck/Wuxi/405,Epi615182,2013-04-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Duck,unknown
A/Jiangsu/9/2013,Epi447655,2013-04-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Chicken/Suzhou/097-1/2013,Epi515800,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/Suzhou/3/2013,Epi497898,2013-04-09,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Shanghai/15/2013,Epi447739,2013-04-09,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Shanghai/Patient2/2013,Epi451258,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,unknown
A/Nanjing/7/2013,Epi497922,2013-04-13,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-13,Human,unknown
A/Shandong/68A/2013,Epi457432,2013-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-28,Human,unknown
A/Shanghai/5190T/2013,Epi504718,2013-05-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-05-xx,Human,unknown
A/Jiangsu/1/2013,Epi447918,2013-04-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Human,unknown
A/homingpigeon/Jiangsu/SD184/2013,Epi457639,2013-04-20,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Other Avian,unknown
A/chicken/Guangdong/SD641/2013,Epi457879,2013-05-03,unknown,China,Guangdong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Chicken,unknown
A/Chicken/Guangdong/3135,Epi576582,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken,unknown
A/Jiangxi/1/2013,Epi447704,2013-04-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/environment/Henan/SC232/2013,Epi457711,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment,unknown
A/Nanchang/1/2013,Epi461481,2013-04-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/Hunan/1/2013,Epi447697,2013-04-24,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/environment/Henan/SD429/2013,Epi457703,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment,unknown
A/Nanjing/5/2013,Epi460779,2013-04-25,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/Fujian/5/2013,Epi509115,2013-04-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Human,unknown
A/Zhejiang/20/2013,Epi477406,2013-04-24,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,Aa: Ns1: R35x; Nep: R35x;
A/Shanghai/patient1/2013,Epi451018,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,unknown
A/environment/Fujian/SC337/2013,Epi457719,2013-04-30,unknown,China,Fujian,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-04-30,Environment,unknown
A/chicken/Guangdong/G1/2013,Epi576584,2013-05-05,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken,unknown
A/Environment/Guangdong-Guangzhou/XN01070/2013,Epi627603,2013-05-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.36,2018.22,2013-05-13,Environment,unknown
A/environment/Hebei/SC069/2013,Epi1090822,2013-07-22,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2013.55,2018.22,2013-07-22,Environment,unknown
A/Guangdong/15SF020/2015,Epi627187,2015-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-13,Human,unknown
A/GD-20/2015/H7N9/2015-01-15,Epi656308,2015-01-15,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/Zhejiang/17/2014,Epi587895,2014-11-25,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human,unknown
A/Zhejiang/33/2014,Epi627179,2014-11-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-27,Human,unknown
A/Environment/Jiangsu/313,Epi628410,2013-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.99,2018.22,2013-12-29,Environment,unknown
A/Chicken/Jiaxing/4490,Epi764619,2013-10-25,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-25,Chicken,unknown
A/chicken/Ningxia/S1152/2014,Epi1090585,2014-05-16,unknown,China,Ningxia,Other Database Import,unknown,unknown,unknown,2014.37,2018.22,2014-05-16,Chicken,Aa: Ns1: V84m; Nep: V84m;
A/Environment/Guangdong/4740,Epi628530,2014-05-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-21,Environment,Aa: Nep: E221g;
A/Huaian/2/2015,Epi895544,2015-02-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human,Aa: Ns1: T56s I117n; Nep: T56s I117n E249d;
A/Huaian/1/2015,Epi895543,2015-01-23,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human,unknown
A/GD-27/2015/H7N9/2015-01-21,Epi656332,2015-01-21,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human,unknown
A/Guangdong/15SF027/2015,Epi627019,2015-01-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human,unknown
A/Fujian/22/2014,Epi627363,2014-12-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human,Aa: Ns1: I137t; Nep: I137t;
A/chicken/Fujian/S4219/2014,Epi1090225,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken,unknown
A/chicken/Fujian/S4215/2014,Epi1090217,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken,unknown
A/Fujian/18/2015,Epi769587,2015-01-15,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/Fujian/22/2015,Epi769643,2015-01-17,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human,unknown
A/Hangzhou/49/2014,Epi535173,2014-01-29,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Jiangsu/6306/2014,Epi566070,2014-12-27,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-27,Human,unknown
A/Environment/Fujian/2361,Epi628594,2014-12-30,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-30,Environment,unknown
A/Zhejiang/1/2015,Epi627131,2015-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-13,Human,unknown
A/chicken/Quzhou/2/2015,Epi621119,2015-02-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.15,2018.22,2015-02-24,Chicken,unknown
A/Quzhou/1/2015,Epi621124,2015-04-25,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.31,2018.22,2015-04-25,Human,unknown
A/Quzhou/2/2015,Epi621131,2015-04-23,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.31,2018.22,2015-04-23,Human,unknown
A/Environment/Hunan/3971,Epi628546,2015-04-28,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.32,2018.22,2015-04-28,Environment,Aa: Ns1: G45r; Nep: G45r;
A/Anhui/40095/2015,Epi628562,2015-05-23,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.39,2018.22,2015-05-23,Human,Aa: Nep: *243w;
A/Zhejiang/11/2015,Epi628810,2015-03-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-03,Human,unknown
A/Evironment/SDTA/11/2015,Epi1101425,2015-03-10,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Environment,unknown
A/Environment/SDDY/07/2015,Epi1101193,2015-03-08,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-08,Environment,unknown
A/Environment/SDTA/04/2015,Epi1101201,2015-03-08,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-08,Environment,unknown
A/Environment/Shandong-Taian/EV03/2015,Epi628786,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/Environment/Shandong-Taian/EV01/2015,Epi628666,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/Shandong-Taian/1/2015,Epi628778,2015-03-07,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-07,Human,unknown
A/Environment/Shandong-Taian/EV02/2015,Epi628674,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/Evironment/SDTA/23/2015,Epi1101433,2015-03-10,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Environment,unknown
A/Fujian/5/2014,Epi628074,2014-01-24,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human,Aa: Ns1: A143s S212y; Nep: A143s S212y G267r;
A/Zhejiang/7/2015,Epi628770,2015-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human,unknown
A/Zhejiang/10/2015,Epi628818,2015-02-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-12,Human,unknown
A/chicken/Wenzhou/WZTSLG02/2015,Epi683113,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.00,2018.22,2015-01-xx,Chicken,unknown
A/chicken/Taizhou/TZJF02/2015,Epi683112,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.08,2018.22,2015-01-xx,Chicken,unknown
A/chicken/Jiangxi/S40993/2015,Epi1090569,2015-11-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.90,2018.22,2015-11-27,Chicken,unknown
A/chicken/Zhejiang/DTID-ZJU06/2013,Epi590930,2013-12-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.94,2018.22,2013-12-xx,Chicken,Aa: Ns1: T129i; Nep: T129i;
A/Chicken/HuZhou/4169,Epi764615,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,Aa: Ns1: M98i; Nep: M98i;
A/Environment/Jiangsu/938,Epi628018,2013-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Environment,unknown
A/Environment/Jiangsu/317,Epi628402,2013-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Environment,unknown
A/Chicken/HuZhou/4067,Epi764538,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Environment/Zhejiang/781,Epi628250,2013-12-19,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-19,Environment,unknown
A/Chicken/HuZhou/4074,Epi764539,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/3791,Epi764531,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4083,Epi764604,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/3765,Epi764527,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4073,Epi764574,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4141,Epi764610,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/3802,Epi764533,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Chicken/HuZhou/4076,Epi764588,2013-10-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-24,Chicken,unknown
A/Guangdong/MZ828/2015,Epi1057922,2015-11-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.89,2018.22,2015-11-21,Human,Aa: Nep: G248r I263t;
A/Hunan/27316/2017,Epi1104017,2017-02-28,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human,unknown
A/Fujian/27871/2017,Epi1101473,2017-05-11,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-11,Human,unknown
A/Jiangxi/10669/2017,Epi1102399,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,Aa: Ns1: I81v; Nep: I81v I263t;
A/Anhui/13446/2017,Epi971446,2017-01-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Human,unknown
A/Anhui/29170/2017,Epi1100457,2017-02-28,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human,Aa: Ns1: S48i E153d A155t; Nep: S48i E153d A155t V226i;
A/Chicken/Shaoxing/5201,Epi764626,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken,unknown
A/environment/Shanghai/PD-JZ-01/2014,Epi576627,2014-01-21,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.05,2018.22,2014-01-21,Environment,unknown
