Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Hunan/12172/2014,Epi628131,2014-02-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Human
A/chicken/Hunan/SD017/2014,Epi1090480,2014-02-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Jiangsu/9389/2014,Epi628187,2014-01-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-07,Human
A/Shanghai/PD-02/2014,Epi576550,2014-01-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-17,Human
A/chicken/Hunan/SD010/2014,Epi1090472,2014-01-28,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.07,2018.22,2014-01-28,Chicken
A/Beijing/9149/2014,Epi628083,2014-02-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-06,Human
A/Environment/Hunan/783,Epi628283,2014-01-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Environment
A/Jiangsu/9041/2014,Epi628243,2014-01-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.05,2018.22,2014-01-20,Human
A/Zhejiang/13/2014,Epi627588,2014-01-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human
A/Hunan/7833/2014,Epi628275,2014-01-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human
A/Hunan/9193/2014,Epi628179,2014-02-05,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human
A/Chicken/Jiangxi/1402,Epi592635,2014-04-13,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.28,2018.22,2014-04-13,Chicken
A/Duck/Jiangxi/1504,Epi593247,2014-04-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-27,Chicken
A/Chicken/Jiangxi/1552,Epi593281,2014-05-05,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.34,2018.22,2014-05-05,Chicken
A/chicken/Henan/S1425/2014,Epi1090456,2014-06-05,unknown,China,Henan,Other Database Import,unknown,unknown,unknown,2014.42,2018.22,2014-06-05,Chicken
A/Shenzhen/SP118/2014,Epi578032,2014-03-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.21,2018.22,2014-03-18,Human
A/Huaian/1/2015,Epi895524,2015-01-23,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/chicken/Huaian/003/2015,Epi895520,2015-02-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.10,2018.22,2015-02-05,Chicken
A/GD-10/2015/H7N9/2015-01-06,Epi656285,2015-01-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.01,2018.22,2015-01-06,Human
A/Taiwan/1/2014,Epi531798,2014-04-21,unknown,Taiwan,Taiwan,Centers For Disease Control R.o.c.  Taiwan ,unknown,unknown,unknown,2014.30,2018.22,2014-04-21,Human
A/GD-27/2015/H7N9/2015-01-21,Epi656333,2015-01-21,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human
A/environment/Qinghai/S3032/2014,Epi1090842,2014-10-28,unknown,China,Qinghai,Other Database Import,unknown,unknown,unknown,2014.82,2018.22,2014-10-28,Environment
A/environment/Hangzhou/37/2013,Epi443654,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment
A/chicken/Ningxia/S1152/2014,Epi1090584,2014-05-16,unknown,China,Ningxia,Other Database Import,unknown,unknown,unknown,2014.37,2018.22,2014-05-16,Chicken
A/Environment/Xinjiang/7303,Epi627907,2014-07-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.56,2018.22,2014-07-25,Environment
A/Chicken/Jiaxing/4490,Epi583075,2013-10-25,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.81,2018.22,2013-10-25,Chicken
A/chicken/Zhejiang/S4071/2013,Epi1090656,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken
A/chicken/Zhejiang/S4008/2013,Epi1090632,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken
A/chicken/Zhejiang/S4079/2013,Epi1090664,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken
A/Shanghai/PD-01/2014,Epi576545,2014-01-17,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-17,Human
A/Environment/Jiangsu/313,Epi628411,2013-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.99,2018.22,2013-12-29,Environment
A/Zhejiang/3/2014,Epi628363,2014-01-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human
A/Fujian/15/2014,Epi627923,2014-02-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.15,2018.22,2014-02-26,Human
A/Fujian/5/2014,Epi628075,2014-01-24,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human
A/GD-65/2014/H7N9/2014-01-29,Epi656001,2014-01-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human
A/Environment/Guangdong/2127,Epi628627,2015-01-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-28,Environment
A/Environment/Guangdong/2128,Epi628635,2015-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Environment
A/Fujian/21/2015,Epi627236,2015-01-17,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human
A/Fujian/20/2015,Epi627284,2015-01-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Fujian/S03/2015,Epi941050,2015-01-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Fujian/3/2015,Epi627452,2015-01-04,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-04,Human
A/Guangdong/MZ828/2015,Epi1057923,2015-11-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.89,2018.22,2015-11-21,Human
A/GD-91/2015/H7N9/2015-02-26,Epi656477,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/Guangdong/2497/2014,Epi627380,2014-12-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Human
A/Guangdong/15SF050/2015,Epi627068,2015-01-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-28,Human
A/GD-50/2015/H7N9/2015-01-27,Epi656389,2015-01-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-27,Human
A/Guangdong/17SF027/2017,Epi1101618,2017-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/GD-54/2015/H7N9/2015-01-27,Epi656373,2015-01-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-27,Human
A/Anhui/29176/2017,Epi1100498,2017-01-10,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human
A/Anhui/29177/2017,Epi1100506,2017-01-17,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Human
A/Environment/Guangzhou/4188,Epi1040446,2016-12-21,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Environment
A/Guangdong/17SF011/2017,Epi1101602,2017-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human
A/Fujian/23/2015,Epi627228,2015-01-19,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-19,Human
A/Guangdong/15SF054/2015,Epi628683,2015-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/GD-30/2015/H7N9/2015-01-22,Epi656349,2015-01-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF030/2015,Epi627116,2015-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF055/2015,Epi628691,2015-01-25,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-25,Human
A/Environment/Guangdong/2123,Epi628619,2015-02-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Environment
A/GD-69/2015/H7N9/2015-02-04,Epi656421,2015-02-04,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/Anhui/33227/2015,Epi628659,2015-02-23,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.15,2018.22,2015-02-23,Human
A/GD-124/2015/H7N9/2015-02-26,Epi656485,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/Anhui/33223/2015,Epi628731,2015-03-02,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.16,2018.22,2015-03-02,Human
A/Anhui/33228/2015,Epi628723,2015-04-08,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.27,2018.22,2015-04-08,Human
A/chicken/Guangdong/SD027/2015,Epi1090360,2015-03-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.20,2018.22,2015-03-14,Chicken
A/Fujian/11/2014,Epi628171,2014-01-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-26,Human
A/Fujian/7/2014,Epi628211,2014-01-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human
A/Chicken/Jiangxi/1352,Epi592511,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken
A/Fujian/12/2014,Epi628163,2014-01-31,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human
A/Chicken/Jiangxi/1353,Epi592277,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken
A/Chicken/Jiangxi/1354,Epi592284,2014-04-06,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.26,2018.22,2014-04-06,Chicken
A/Chicken/Jiangxi/1451,Epi593170,2014-04-20,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-20,Chicken
A/Chicken/Jiangxi/1453,Epi593177,2014-04-20,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-20,Chicken
A/duck/Jiangsu/S1181/2014,Epi1090736,2014-05-14,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.36,2018.22,2014-05-14,Duck
A/Anhui/1887/2014,Epi627436,2014-05-20,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.38,2018.22,2014-05-20,Human
A/chicken/Jiangxi/S11228/2015,Epi1090560,2015-03-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.23,2018.22,2015-03-27,Chicken
A/Jiangsu/22184/2015,Epi626980,2015-01-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Hunan/19762/2015,Epi627076,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Hunan/19763/2015,Epi627084,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Zhejiang/7/2015,Epi628771,2015-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/Zhejiang/10/2015,Epi628819,2015-02-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-12,Human
A/Environment/Anhui/3324,Epi628587,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Environment/Anhui/3325,Epi628571,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Hubei/34007/2015,Epi628611,2015-04-22,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.30,2018.22,2015-04-22,Human
A/Jiangsu/19758/2015,Epi627092,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Jiangsu/19757/2015,Epi627004,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Environment/Hunan/2098,Epi628651,2015-02-02,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-02,Environment
A/Zhejiang/4/2015,Epi627164,2015-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Anhui/33224/2015,Epi628739,2015-03-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-05,Human
A/duck/Hunan/S40685/2015,Epi1090728,2015-11-17,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-17,Duck
A/chicken/Fujian/S4518/2015,Epi1090240,2015-12-09,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2015.94,2018.22,2015-12-09,Chicken
A/Fujian/1/2016,Epi833708,2016-01-13,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2016.03,2018.22,2016-01-13,Human
A/Fujian/6198/2016,Epi1101450,2016-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.04,2018.22,2016-01-15,Human
A/Xinjiang/75802/2014,Epi627827,2014-08-15,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.62,2018.22,2014-08-15,Human
A/Xinjiang/73030/2014,Epi627915,2014-07-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.56,2018.22,2014-07-25,Human
A/Huaian/2/2015,Epi895525,2015-02-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human
A/XinjiangBintuan/99118/2014,Epi566103,2014-11-20,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.88,2018.22,2014-11-20,Human
A/Chicken/Guangdong/SW153/2015,Epi580382,2015-02-05,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.10,2018.22,2015-02-05,Chicken
A/Chicken/Guangdong/SW154/2015,Epi580390,2015-02-10,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Chicken
A/GD-42/2015/H7N9/2015-01-25,Epi656357,2015-01-25,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-25,Human
A/chicken/Jiangxi/S10017/2015,Epi1090544,2015-03-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.22,2018.22,2015-03-24,Chicken
A/Jiangsu/6307/2014,Epi566134,2014-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human
A/Beijing/40610/2015,Epi628539,2015-05-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.40,2018.22,2015-05-26,Human
A/Zhejiang/8/2015,Epi628763,2015-02-02,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-02,Human
A/Environment/Jiangsu/9833,Epi627508,2014-10-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.82,2018.22,2014-10-28,Environment
A/chicken/Xinjiang/SD036/2014,Epi1090608,2014-12-03,unknown,China,Xinjiang,Other Database Import,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Chicken
A/Environment/Xinjiang/34,Epi627340,2014-10-23,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.81,2018.22,2014-10-23,Environment
A/Xinjiang/5915/2014,Epi627324,2014-12-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/Xinjiang/5916/2014,Epi566047,2014-12-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human
A/Environment/Xinjiang/9867,Epi566055,2014-11-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.91,2018.22,2014-11-28,Human
A/Xinjiang/98692/2014,Epi566111,2014-11-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human
A/Xinjiang/5845/2015,Epi566063,2015-01-08,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-08,Human
A/Xinjiang/5914/2015,Epi627316,2015-01-08,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-08,Human
A/Xinjiang/98691/2014,Epi627500,2014-11-29,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.91,2018.22,2014-11-29,Human
A/chicken/Xinjiang/SD033/2014,Epi1090600,2014-12-03,unknown,China,Xinjiang,Other Database Import,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Chicken
A/environment/Hebei/SC069/2013,Epi1090821,2013-07-22,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2013.55,2018.22,2013-07-22,Environment
A/Hebei/1/2013,Epi509121,2013-07-19,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.54,2018.22,2013-07-19,Human
A/Zhejiang/HZ1/2013,Epi453481,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.28,2018.22,2013-04-xx,Human
A/environment/Shanghai/S1436/2013,Epi457672,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment
A/Nanjing/1/2013,Epi453607,2013-03-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-28,Human
A/GD-125/2014/H7N9/2014-03-09,Epi656190,2014-03-09,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.18,2018.22,2014-03-09,Human
A/GD-76/2015/H7N9/2015-02-10,Epi656461,2015-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Guangdong/15SF051/2015,Epi627052,2015-01-31,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.08,2018.22,2015-01-31,Human
A/Jiangsu/2/2013,Epi469525,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human
A/Jiangsu/3/2013,Epi447855,2013-04-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-06,Human
A/Wuxi/4/2013,Epi497876,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human
A/Zhenjiang/1/2013,Epi497860,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human
A/environment/Wuxi/1/2013,Epi467339,2013-04-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human
A/Hangzhou/3/2013,Epi446459,2013-04-02,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human
A/Nanjing/2/2013,Epi497817,2013-04-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Human
A/Jiangsu/4/2013,Epi447841,2013-04-05,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-05,Human
A/chicken/Shanghai/S1358/2013,Epi457784,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken
A/environment/Shanghai/S1438/2013,Epi457656,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment
A/Environment/Nanjing/2913,Epi453610,2013-03-29,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Environment
A/chicken/Jiangsu/SC099/2013,Epi457856,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken
A/chicken/Jiangsu/S002/2013,Epi457872,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken
A/Nanjing/3/2013,Epi460770,2013-04-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human
A/Chicken/Shaoxing/5201,Epi583133,2013-10-28,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.82,2018.22,2013-10-28,Chicken
A/Environment/GD-MZ_238/H7N9/2014-4,Epi654141,2014-04-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.25,2018.22,2014-04-01,Environment
A/Huaian/65/2014,Epi895527,2014-02-24,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.15,2018.22,2014-02-24,Human
A/Environment/Jiangsu/317,Epi628403,2013-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Environment
A/Environment/Jiangsu/938,Epi628019,2013-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Environment
A/Anhui/9186/2014,Epi628027,2014-02-07,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human
A/Chicken/Jilin/1320,Epi528365,2014-02-21,unknown,China,Jilin,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken
A/Fujian/9/2014,Epi628195,2014-01-13,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human
A/Fujian/14/2014,Epi628147,2014-02-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human
A/GD-155/2014/H7N9/2014-11-19,Epi656253,2014-11-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.88,2018.22,2014-11-19,Human
A/Fujian/3/2014,Epi628267,2014-01-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-16,Human
A/Fujian/2/2014,Epi628387,2014-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human
A/environment/Shanghai/PD-JZ-01/2014,Epi576626,2014-01-21,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.05,2018.22,2014-01-21,Environment
A/Fujian/11/2015,Epi627300,2015-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human
A/Anhui/1882/2014,Epi627420,2014-04-26,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.31,2018.22,2014-04-26,Human
A/Anhui/1883/2014,Epi627428,2014-04-26,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.31,2018.22,2014-04-26,Human
A/GD-156/2014/H7N9/2014-11-25,Epi656261,2014-11-25,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human
A/Environment/Hunan/762,Epi628699,2015-01-20,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-20,Environment
A/Environment/Guangxi/689,Epi628715,2014-12-23,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.97,2018.22,2014-12-23,Environment
A/Zhejiang/3/2015,Epi627156,2015-01-19,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-19,Human
A/Beijing/39450/2016,Epi1100698,2016-05-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.40,2018.22,2016-05-26,Human
A/Guangdong/15SF082/2015,Epi626988,2015-02-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.10,2018.22,2015-02-06,Human
A/Zhejiang/36/2014,Epi627124,2014-12-28,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-28,Human
A/chicken/Hunan/SD019/2014,Epi1090488,2014-02-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
