Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV3/VIETNAM/BIDV1326/2006,Eu660407,2006-01-01,Southeast Asia,Vietnam,Vietnam,Alvarado Et Al.,unknown,unknown,unknown,2006.47,2006-xx-xx,0.00,Vietnam,0.00,0.00,Aa: Ns1: S239n; Ns5: K96r;
DENV3/CAMBODIA/BIDV2070/1999,Kf955461,1999-01-01,Southeast Asia,Cambodia,Cambodia,Berlin Et Al.,unknown,unknown,unknown,1999.69,1999-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: I437v; Ns1: V286a; Ns5: L638q;
DENV3/CAMBODIA/BIDV4315/2008,Hm631854,2008-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: V426i; Ns4a: N23s; Ns1: I6v K122r N139d; Ns3: V535l; Ns5: S420n E653d E896q G897k A898k I899k W900k;
DENV3/CAMBODIA/BIDV2082/2003,Fj639725,2003-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2003.26,2003-xx-xx,0.00,Cambodia,0.00,0.00,Aa: Ns4a: V90a; Ns5: E640g;
DENV3/CAMBODIA/BIDV2053/2008,Fj639715,2008-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: S275n V363i; Ns2a: R218k; Ns3: V282i; Ns5: T188n K630e;
DENV3/CHINA/07CHLS001/2008,Eu367962,2008-01-01,China,China,China,Lei Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,China,0.00,0.00,unknown
DENV3/CHINA/DTIDZJU04/2009,Gu189648,2009-01-01,China,China,Zhejiang,Chen Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Zhejiang,0.00,0.00,unknown
DENV3/CAMBODIA/BIDV4282/2007,Gu131934,2007-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: V21i I482v; Ns1: T128n; Ns3: M112i;
DENV3/CAMBODIA/BIDV4284/2007,Gu131936,2007-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Cambodia,0.00,0.00,Aa: E: P124s; Ns2b: R85k; Ns1: T103a; Ns3: T476m; Ns5: N174s;
DENV3/INDIA/NIV4482/1966,Jq686069,1966-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,1966.00,1966-xx-xx,0.00,India,0.00,0.00,Aa: E: T76a T95k V97i V114g C116g V130e Q150l V151f E175g M194t L196s T403i Q436h;
DENV3/INDIA/NIV4481/1966,Jq686068,1966-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,1966.97,1966-xx-xx,0.00,India,0.00,0.00,unknown
DENV3/INDIA/481/1966,Jq922555,1966-01-01,South Asia,India,Tamil Nadu,Cecilia Et Al.,unknown,unknown,unknown,1966.97,1966-xx-xx,0.00,Vellore,0.00,0.00,unknown
DENV3/SAMOA/NA/1986,L11435,1986-01-01,South Pacific,Samoa,Samoa,Gubler Et Al.,unknown,unknown,unknown,1986.00,1986-xx-xx,0.00,Samoa,0.04,0.04,Aa: E: Y132h A171t I380t L430i;
DENV3/SRI_LANKA/SRILANKA/1985,L11436,1985-01-01,South Asia,Sri Lanka,Sri Lanka,Gubler Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: N270t V320i I380t;
DENV3/SRI_LANKA/BIDV2407/1983,Gq199888,1983-01-01,South Asia,Sri Lanka,Sri Lanka,Alpuche Et Al.,unknown,unknown,unknown,1983.00,1983-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: I380t; Ns5: G626d;
DENV3/SRI_LANKA/BIDV2410/1983,Gq199889,1983-01-01,South Asia,Sri Lanka,Sri Lanka,Alpuche Et Al.,unknown,unknown,unknown,1984.00,1983-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: V81i; M: M159i T166a; Ns5: H52r;
DENV3/SRI_LANKA/BIDV2412/1989,Fj882572,1989-01-01,South Asia,Sri Lanka,Sri Lanka,Alvarado Et Al.,unknown,unknown,unknown,1989.00,1989-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/BIDV2405/1983,Gq199887,1983-01-01,South Asia,Sri Lanka,Sri Lanka,Alpuche Et Al.,unknown,unknown,unknown,1984.00,1983-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/BIDV2414/1985,Fj882574,1985-01-01,South Asia,Sri Lanka,Sri Lanka,Alvarado Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/SRILANCDC073/1985,Kx518575,1985-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/SRILANKA/1981,L11431,1981-01-01,South Asia,Sri Lanka,Sri Lanka,Gubler Et Al.,unknown,unknown,unknown,1981.00,1981-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: N270t V491a; M: E85d I156v;
DENV3/INDIA/DIA/1984,L11424,1984-01-01,South Asia,India,India,Gubler Et Al.,unknown,unknown,unknown,1984.00,1984-xx-xx,0.00,India,0.04,0.04,Aa: E: T228p K239r; M: A113v;
DENV3/SRI_LANKA/SRILAN1CDCSK06/1993,Kx518574,1993-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,1993.88,1993-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/BIDV2413/1993,Fj882573,1993-01-01,South Asia,Sri Lanka,Sri Lanka,Alvarado Et Al.,unknown,unknown,unknown,1993.88,1993-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/MALAYSIA/24056/2001,Fn429907,2001-01-01,Southeast Asia,Malaysia,Malaysia,Aw Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Kuala Lumpur,0.04,0.04,Aa: Ns2b: K87r; Ns2a: T49k; Ns1: S131f; Ns5: K23r K400r;
DENV3/SINGAPORE/0235/2007,Gu370053,2007-05-01,Southeast Asia,Singapore,Singapore,Lo Et Al.,unknown,unknown,unknown,2007.41,2007-05-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/AUSTRALIA/TOWNSVILLE/2007,Jn575578,2007-01-01,Oceania,Australia,Australia,Northill Et Al.,unknown,unknown,unknown,2007.15,2007-xx-xx,0.00,Australia,0.04,0.04,unknown
DENV3/SINGAPORE/26592/2013,Kp685235,2013-06-01,Southeast Asia,Singapore,Singapore,Hapuarachchi Et Al.,unknown,unknown,unknown,2013.49,2013-06-xx,0.00,Singapore,0.04,0.04,Aa: E: A222v;
DENV3/SAUDI_ARABIA/JEDDAH/2014,Kj830751,2014-01-26,West Asia,Saudi Arabia,Saudi Arabia,Abd-alla Et Al.,unknown,unknown,unknown,2014.07,2014-01-26,0.00,Saudi Arabia,0.04,0.04,unknown
DENV3/TAIWAN/928PT1111A/2011,Kp176714,2011-01-01,China,Taiwan,Taiwan,Duoc Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Taiwan,0.04,0.04,unknown
DENV3/MALAYSIA/2424900/2011,Lt898451,2011-01-01,Southeast Asia,Malaysia,Malaysia,Abubakar Et Al.,unknown,unknown,unknown,2011.83,2011-xx-xx,0.00,Malaysia,0.04,0.04,Aa: Ns5: T155i;
DENV3/MALAYSIA/2353394/2011,Lt898452,2011-01-01,Southeast Asia,Malaysia,Malaysia,Abubakar Et Al.,unknown,unknown,unknown,2012.00,2011-xx-xx,0.00,Malaysia,0.04,0.04,Aa: Ns3: R142k;
DENV3/TAIWAN/628/1999,Dq675533,1999-01-01,China,Taiwan,Taiwan,Chang Et Al.,unknown,unknown,unknown,2000.00,1999-xx-xx,0.00,Taiwan,0.04,0.04,Aa: E: T169h I172l; Ns2a: M23l F207l; Ns1: I94l; Ns3: Q568e K589r;
DENV3/SRI_LANKA/SRILAN9912ATW/1999,Dq518679,1999-01-01,South Asia,Sri Lanka,Sri Lanka,Chang Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/3055/2003,Kx518579,2003-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/3050/2004,Kx518576,2004-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/3404/2006,Ku509283,2006-01-01,South Asia,Sri Lanka,Sri Lanka,Cadar Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: C: L103f; Ns4b: L112f; E: K325r G347s; Ns2a: D66n A79e; Ns1: K170r; Ns3: M268i; Ns5: E500a I567m Y572n;
DENV3/SRI_LANKA/3054/2004,Kx518578,2004-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/3053/2004,Kx518577,2004-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,2004.15,2004-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: T155a T168a;
DENV3/SINGAPORE/SS710/2004,Eu081181,2004-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2004.82,2004-xx-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/SINGAPORE/K3312DK1/2005,Eu081200,2005-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Singapore,0.04,0.04,Aa: C: G36e;
DENV3/SINGAPORE/K868DK1/2005,Eu081191,2005-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2005.58,2005-xx-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/SINGAPORE/K4176DK1/2005,Eu081219,2005-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2005.58,2005-xx-xx,0.00,Singapore,0.04,0.04,Aa: Ns5: I553m;
DENV3/SRI_LANKA/BIDV2408/1994,Kf955475,1994-01-01,South Asia,Sri Lanka,Sri Lanka,Berlin Et Al.,unknown,unknown,unknown,1994.00,1994-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: Ns4a: M94l; Ns3: V209i;
DENV3/SRI_LANKA/SK698/1990,Fj189449,1990-01-01,South Asia,Sri Lanka,Sri Lanka,Jimenez Et Al.,unknown,unknown,unknown,1990.01,1990-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/BIDV2411/1989,Fj882571,1989-01-01,South Asia,Sri Lanka,Sri Lanka,Alvarado Et Al.,unknown,unknown,unknown,1990.00,1989-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/SRILANKA/1991,L11438,1991-01-01,South Asia,Sri Lanka,Sri Lanka,Gubler Et Al.,unknown,unknown,unknown,1991.00,1991-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: E: K321r K325r;
DENV3/SRI_LANKA/BIDV2404/1989,Kf955474,1989-01-01,South Asia,Sri Lanka,Sri Lanka,Berlin Et Al.,unknown,unknown,unknown,1990.00,1989-xx-xx,0.00,Sri Lanka,0.04,0.04,Aa: C: S27p;
DENV3/SRI_LANKA/SRILAN1/1997,Kx518572,1997-01-01,South Asia,Sri Lanka,Sri Lanka,Andrade Et Al.,unknown,unknown,unknown,1997.78,1997-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/SRI_LANKA/BIDV2409/1997,Gq252674,1997-01-01,South Asia,Sri Lanka,Sri Lanka,Alvarado Et Al.,unknown,unknown,unknown,1997.78,1997-xx-xx,0.00,Sri Lanka,0.04,0.04,unknown
DENV3/MOZAMBIQUE/NA/1985,L11430,1985-01-01,Subsaharan Africa,Mozambique,Mozambique,Gubler Et Al.,unknown,unknown,unknown,1986.00,1985-xx-xx,0.00,Mozambique,0.04,0.04,Aa: E: I68v V81i P124s A479v;
DENV3/MOZAMBIQUE/BIDV2418/1985,Fj882575,1985-01-01,Subsaharan Africa,Mozambique,Mozambique,Alvarado Et Al.,unknown,unknown,unknown,1985.00,1985-xx-xx,0.00,Mozambique,0.04,0.04,Aa: E: V426i;
DENV3/SAUDI_ARABIA/6910/1997,Am746228,1997-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,1997.06,1997-xx-xx,0.00,Jeddah,0.04,0.04,Aa: E: T178i;
DENV3/SAUDI_ARABIA/6732/1997,Am746230,1997-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,1997.00,1997-xx-xx,0.00,Jeddah,0.04,0.04,unknown
DENV3/SAUDI_ARABIA/6712/2004,Am746231,2004-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2004.42,2004-xx-xx,0.00,Jeddah,0.04,0.04,Aa: E: V21i T223i;
DENV3/SAUDI_ARABIA/6475/2004,Am746232,2004-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Jeddah,0.04,0.04,unknown
DENV3/INDIA/GWL25/2008,Ay770511,2008-01-01,South Asia,India,Madhya Pradesh,Abhyankar Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Gwalior,0.04,0.04,Aa: E: T303a; Ns4a: A18p; Ns5: P154l;
DENV3/INDIA/2994/2009,Ku509281,2009-01-01,South Asia,India,India,Cadar Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,India,0.04,0.04,Aa: Ns4b: V47i; E: C74w T76r T228i; Ns2b: N5k; Ns2a: C14s F19l V180m; Ns4a: I73m; Ns1: T105a; Ns3: V209i E231k P466q N482h; Ns5: E43k T50i A188t H215p N222k M233t F242i K284t R540i D544e;
DENV3/INDIA/DIA09ATW/2011,Kp176704,2011-01-01,South Asia,India,India,Duoc Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/DIA08ATW/2011,Kp176703,2011-01-01,South Asia,India,India,Duoc Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/DEL72/2008,Gq466079,2008-01-01,South Asia,India,Delhi,Agarwal Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Delhi,0.04,0.04,Aa: Ns1: S132f M178l;
DENV3/INDIA/ND143/2007,Fj644564,2007-01-01,South Asia,India,Telangana,Agarwal Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Hyderabad,0.04,0.04,unknown
DENV3/INDIA/NIV29582/2010,Jq686080,2010-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,India,0.04,0.04,Aa: E: R208k;
DENV3/SINGAPORE/CT14/2012,Kx380841,2012-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2012.24,2012-xx-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/SINGAPORE/CT37/2013,Kx380842,2013-01-01,Southeast Asia,Singapore,Singapore,Aw Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Singapore,0.04,0.04,unknown
DENV3/CHINA/GDZDVS30B/2013,Kf954946,2013-08-08,China,China,Guangdong,Shi Et Al.,unknown,unknown,unknown,2013.60,2013-08-08,0.00,Zhongshan,0.04,0.04,Aa: Ns4b: M76l;
DENV3/CHINA/GDZDVS30D/2013,Kf954948,2013-08-08,China,China,Guangdong,Shi Et Al.,unknown,unknown,unknown,2013.60,2013-08-08,0.00,Zhongshan,0.04,0.04,unknown
DENV3/CHINA/GDZSDV30A/2013,Kf954945,2013-08-08,China,China,Guangdong,Shi Et Al.,unknown,unknown,unknown,2013.60,2013-08-08,0.00,Zhongshan,0.04,0.04,unknown
DENV3/SAUDI_ARABIA/6805/2004,Am746229,2004-01-01,West Asia,Saudi Arabia,Makkah,Cardosa Et Al.,unknown,unknown,unknown,2004.38,2004-xx-xx,0.00,Jeddah,0.04,0.04,Aa: E: A489v;
DENV3/INDIA/9468/2011,Ku509286,2011-01-01,South Asia,India,India,Cadar Et Al.,unknown,unknown,unknown,2012.00,2011-xx-xx,0.00,India,0.04,0.04,Aa: C: K79q; E: T33i Y297l G340r A344t V377l I396n G397e R405e M410l S422w V423e M433v H435r Q436p A441t F446v V459g; Ns2b: P3s P31r I39v A40g A49s W61c V70a; Ns2a: F37i M194i; Ns4a: T81i; Ns1: K11r K33n E51k E213a; Ns3: L31f E178v; Ns5: V77a I162v I251t G489a N492d S885t S895l; 2k: I20t;
DENV3/TANZANIA/08NIID/2010,Ab549332,2010-02-01,Subsaharan Africa,Tanzania,Tanzania,Iwagoe Et Al.,unknown,unknown,unknown,2010.08,2010-02-xx,0.00,Tanzania,0.04,0.04,unknown
DENV3/MADAGASCAR/MADAGCAR558/2010,Kt187291,2010-01-01,Subsaharan Africa,Madagascar,Madagascar,Caro Et Al.,unknown,unknown,unknown,2010.34,2010-xx-xx,0.00,Madagascar,0.04,0.04,unknown
DENV3/MADAGASCAR/MADAGCAR557/2010,Kt187290,2010-01-01,Subsaharan Africa,Madagascar,Madagascar,Caro Et Al.,unknown,unknown,unknown,2010.21,2010-xx-xx,0.00,Madagascar,0.04,0.04,unknown
DENV3/COMOROS/00373/2010,Kt187289,2010-01-01,Subsaharan Africa,Comoros,Comoros,Caro Et Al.,unknown,unknown,unknown,2010.21,2010-xx-xx,0.00,Comoros,0.04,0.04,unknown
DENV3/YEMEN/MEN/2010,Hq336219,2010-06-01,West Asia,Yemen,Yemen,Costantino Et Al.,unknown,unknown,unknown,2010.41,2010-06-xx,0.00,Yemen,0.04,0.04,Aa: E: Q120h A160v T224a;
DENV3/DJIBOUTI/IBOUTI14091/2012,Kt187294,2012-01-01,Subsaharan Africa,Djibouti,Djibouti,Caro Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Djibouti,0.04,0.04,unknown
DENV3/DJIBOUTI/IBOUTI14699/2012,Kt187295,2012-01-01,Subsaharan Africa,Djibouti,Djibouti,Caro Et Al.,unknown,unknown,unknown,2012.18,2012-xx-xx,0.00,Djibouti,0.04,0.04,Aa: E: D419e;
DENV3/SOMALIA/DB130/2011,Kc848588,2011-01-01,Subsaharan Africa,Somalia,Somalia,Colon Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Somalia,0.04,0.04,unknown
DENV3/SOMALIA/DB127/2011,Kc848585,2011-01-01,Subsaharan Africa,Somalia,Somalia,Colon Et Al.,unknown,unknown,unknown,2011.46,2011-xx-xx,0.00,Somalia,0.04,0.04,unknown
DENV3/SOMALIA/DB128/2011,Kc848586,2011-01-01,Subsaharan Africa,Somalia,Somalia,Colon Et Al.,unknown,unknown,unknown,2011.46,2011-xx-xx,0.00,Somalia,0.04,0.04,unknown
DENV3/CHINA/ZJYW/2009,Jf504679,2009-09-01,China,China,Zhejiang,Gu Et Al.,unknown,unknown,unknown,2009.67,2009-09-xx,0.00,Zhejiang,0.04,0.04,Aa: Ns1: A45v I251v K341r;
DENV3/SENEGAL/3140/2009,Ku509282,2009-01-01,Subsaharan Africa,Senegal,Senegal,Cadar Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Senegal,0.04,0.04,Aa: Ns4b: V111a; Ns2a: F19l; Ns1: K40r G328d; Ns5: D294v T301k G306r L488p N676d;
DENV3/TOGO/998/2009,Kt187281,2009-01-01,Subsaharan Africa,Togo,Togo,Caro Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Togo,0.04,0.04,Aa: E: A160v;
DENV3/CHINA/GZ2D3/2009,Jn662391,2009-08-06,China,China,Guangdong,Deng Et Al.,unknown,unknown,unknown,2009.59,2009-08-06,0.00,Guangzhou,0.04,0.04,unknown
DENV3/CHINA/GZ13105/2009,Hm466968,2009-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2009.58,2009-xx-xx,0.00,Guangzhou,0.04,0.04,unknown
DENV3/CHINA/GZ1D3/2009,Gu363549,2009-08-06,China,China,Guangdong,Chen Et Al.,unknown,unknown,unknown,2009.59,2009-08-06,0.00,Guangzhou,0.04,0.04,Aa: Ns3: C262r;
DENV3/COTE_D_IVOIRE/IVORYCOTSH426/2008,Kt187283,2008-01-01,Subsaharan Africa,Cote D Ivoire,Cote D Ivoire,Caro Et Al.,unknown,unknown,unknown,2008.05,2008-xx-xx,0.00,Cote D Ivoire,0.04,0.04,unknown
DENV3/COTE_D_IVOIRE/IVORYCOT00510/2008,Kt187282,2008-01-01,Subsaharan Africa,Cote D Ivoire,Cote D Ivoire,Caro Et Al.,unknown,unknown,unknown,2008.79,2008-xx-xx,0.00,Cote D Ivoire,0.04,0.04,Aa: E: G7e;
DENV3/JAPAN/COTEDIVOIRENIID48/2008,Ab447989,2008-06-01,Japan Korea,Japan,Japan,Iwagoe Et Al.,unknown,unknown,unknown,2008.50,2008-06-xx,0.00,Japan,0.04,0.04,unknown
DENV3/JAPAN/BENINNIID74/2010,Ab690858,2010-08-06,Japan Korea,Japan,Tokyo,Kotaki Et Al.,unknown,unknown,unknown,2010.59,2010-08-06,0.00,Tokyo,0.04,0.04,unknown
DENV3/CHINA/15/2009,Gu721066,2009-09-01,China,China,Zhejiang,Chen Et Al.,unknown,unknown,unknown,2009.69,2009-09-xx,0.00,Zhejiang,0.04,0.04,unknown
DENV3/CHINA/08/2009,Gu721065,2009-09-01,China,China,Zhejiang,Chen Et Al.,unknown,unknown,unknown,2009.69,2009-09-xx,0.00,Zhejiang,0.04,0.04,unknown
DENV3/PAKISTAN/55709/2006,Kf041256,2006-01-01,West Asia,Pakistan,Sindh,Hapuarachchi Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Karachi,0.04,0.04,Aa: C: K45r; Ns3: F266l; Ns5: E112k V785i;
DENV3/PAKISTAN/43298/2006,Kf041259,2006-01-01,West Asia,Pakistan,Sindh,Hapuarachchi Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Karachi,0.04,0.04,Aa: M: T57n; Ns1: K272r;
DENV3/INDIA/PAKISTAN55505/2007,Kf041255,2007-01-01,South Asia,India,Telangana,Hapuarachchi Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Hyderabad,0.04,0.04,Aa: M: D7n;
DENV3/PAKISTAN/I3/2014,Kt239360,2014-01-01,West Asia,Pakistan,Pakistan,Afzal Et Al.,unknown,unknown,unknown,2014.00,2014-xx-xx,0.00,Pakistan,0.04,0.04,Aa: E: W20n N302a D382e;
DENV3/PAKISTAN/52440/2006,Kf041257,2006-01-01,West Asia,Pakistan,Sindh,Hapuarachchi Et Al.,unknown,unknown,unknown,2007.00,2006-xx-xx,0.00,Karachi,0.04,0.04,Aa: Ns5: G10r;
DENV3/PAKISTAN/56/2008,Kf041254,2008-01-01,West Asia,Pakistan,Sindh,Hapuarachchi Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Karachi,0.04,0.04,Aa: Ns4b: G232r; E: A489v; Ns4a: M69t; Ns1: K116r V174m; Ns5: R236k;
DENV3/PAKISTAN/45251/2009,Kf041258,2009-01-01,West Asia,Pakistan,Sindh,Hapuarachchi Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Karachi,0.04,0.04,unknown
DENV3/PAKISTAN/E53/2011,Km226346,2011-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2011.62,2011-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/PAKISTAN/E55/2011,Km226348,2011-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2011.62,2011-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/PAKISTAN/E52/2011,Km226345,2011-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2011.62,2011-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/PAKISTAN/SWAT04B/2013,Km217132,2013-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2013.58,2013-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/PAKISTAN/SWAT01B/2013,Km217135,2013-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2013.61,2013-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/PAKISTAN/SWAT05B/2013,Km217159,2013-08-01,West Asia,Pakistan,Pakistan,Abouhaider Et Al.,unknown,unknown,unknown,2013.61,2013-08-xx,0.00,Pakistan,0.04,0.04,unknown
DENV3/INDIA/NIV48350/2009,Jq686072,2009-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/NIV30814/2010,Jq686075,2010-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,2010.39,2010-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/NIV30355/2010,Jq686076,2010-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/D59826/2005,Jq922557,2005-01-01,South Asia,India,West Bengal,Cecilia Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Kolkata,0.04,0.04,Aa: Ns4b: L32s I201m F212i; E: G14r; Ns2b: M75l D81n N93i L104q; Ns2a: S2k G3s V5r F8s L103m; Ns3: G160d V162l D173y T176s E178d N188k K200q R202l E211d T219i E336a E440k V450d T476p N482t T490p A492t M494l L496m N498l I499f N500t I506l A508s L509h E511d E513h R514g K516n S517f A518p A519e D521s; Ns5: Y218h V836p L850i T854s;
DENV3/INDIA/NIV8760/2005,Jq686078,2005-01-01,South Asia,India,India,Bhagat Et Al.,unknown,unknown,unknown,2005.86,2005-xx-xx,0.00,India,0.04,0.04,unknown
DENV3/INDIA/D58760/2005,Jq922556,2005-01-01,South Asia,India,Maharashtra,Cecilia Et Al.,unknown,unknown,unknown,2005.86,2005-xx-xx,0.00,Pune,0.04,0.04,unknown
DENV3/INDIA/DIA03ATW/2013,Kp176706,2013-01-01,South Asia,India,India,Duoc Et Al.,unknown,unknown,unknown,2013.39,2013-xx-xx,0.00,India,0.04,0.04,Aa: E: V322l;
DENV3/INDIA/RAJTHANDIADMRCBALOTRA87/2013,Ku216208,2013-11-11,South Asia,India,India,Angel Et Al.,unknown,unknown,unknown,2013.86,2013-11-11,0.00,India,0.04,0.04,unknown
DENV3/INDIA/RAJTHANDIABALOTRA87S/2013,Ku216209,2013-11-11,South Asia,India,India,Angel Et Al.,unknown,unknown,unknown,2013.86,2013-11-11,0.00,India,0.04,0.04,unknown
