Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Environment/Xinjiang/2273,Epi1101316,2017-06-28,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.49,2018.22,2017-06-28,Environment
A/Gansu/27151/2017,Epi1101524,2017-04-21,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-21,Human
A/Shanxi/26571/2017,Epi1102666,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human
A/Shanxi/26569/2017,Epi1102650,2017-05-14,unknown,China,Shanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-14,Human
A/Environment/InnerMongolia/2866,Epi1101036,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment
A/Environment/InnerMongolia/2867,Epi1101084,2017-05-26,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Environment
A/chicken/Zhejiang/SD001/2016,Epi1090682,2016-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.00,2018.22,2016-01-01,Chicken
A/HongKong/VB16021618/2016,Epi712923,2016-02-12,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.11,2018.22,2016-02-12,Human
A/Chicken/Shandong/210,Epi979578,2017-02-10,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Chicken
A/Anhui/29177/2017,Epi1100508,2017-01-17,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Human
A/Anhui/29176/2017,Epi1100500,2017-01-10,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human
A/Environment/Shandong-Zaozhuang/33/2017,Epi1101308,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment
A/Environment/Shandong-Zaozhuang/32/2017,Epi1101300,2017-02-22,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Environment
A/Liaoning/13453/2017,Epi1102506,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Liaoning/14358/2017,Epi1102522,2017-01-27,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human
A/Jiangsu/11555/2017,Epi971505,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11582/2017,Epi1103370,2017-01-11,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Fujian/2150/2016,Epi1101444,2016-12-27,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Environment/Jiangsu/666,Epi1101100,2016-12-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-12,Environment
A/Jiangsu/JT530/2016,Epi1102330,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/Environment/Jiangsu/1205,Epi1101148,2016-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-14,Environment
A/Environment/Jiangsu/1208,Epi1101156,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment
A/Jiangsu/60465/2016,Epi887865,2016-12-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-09,Human
A/Jiangsu/60461/2016,Epi887889,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human
A/Jiangsu/60462/2016,Epi887881,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/6455/2016,Epi1103916,2016-12-13,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Chicken/Zhejiang/1215,Epi979626,2016-12-15,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Chicken
A/Jiangsu/8188/2016,Epi1103212,2016-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Environment/Jiangsu/1209,Epi1101172,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment
A/Environment/Hunan/807,Epi1100996,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Environment/Hunan/806,Epi1100980,2017-01-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-17,Environment
A/Beijing/10934/2017,Epi1100532,2017-02-14,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-14,Human
A/Hunan/6947/2017,Epi1102100,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Hunan/6946/2017,Epi1102092,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Hunan/11025/2017,Epi1102210,2017-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-10,Human
A/Hunan/8593/2017,Epi1102145,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Zhejiang/7/2016,Epi887705,2016-12-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.93,2018.22,2016-12-05,Human
A/Environment/Jiangsu/1210,Epi1101188,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Environment
A/Jiangsu/8204/2016,Epi1103344,2016-12-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Human
A/Environment/Shandong-Qingdao/18/2017,Epi1101244,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Environment/Shandong-Qingdao/14/2017,Epi1101228,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Jiangsu/8196/2017,Epi1103288,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Hunan/17873/2017,Epi1102242,2017-03-04,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Hunan/17872/2017,Epi1102234,2017-03-21,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-21,Human
A/Jiangsu/8187/2016,Epi1103201,2016-12-30,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human
A/Hunan/6949/2017,Epi1102122,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Hunan/6945/2017,Epi1102084,2017-01-15,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-15,Human
A/Hunan/2285/2017,Epi887641,2017-01-08,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human
A/Environment/Jiangsu/667,Epi1101116,2016-12-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Environment
A/Zhejiang/4/2017,Epi887681,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Shandong/21077/2017,Epi1102610,2017-01-07,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human
A/Shandong-Laiwu/2/2017,Epi1102618,2017-01-06,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Suzhou/67/2016,Epi921491,2016-12-16,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/8167/2016,Epi1103820,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/Jiangsu/8178/2016,Epi1103844,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Suzhou/78/2016,Epi922138,2016-12-26,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Jiangsu/8192/2017,Epi1103256,2017-01-04,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Jiangsu/8180/2016,Epi1103860,2016-12-26,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Human
A/Environment/Shandong-Qingdao/12/2017,Epi1101212,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Environment/Shandong-Qingdao/16/2017,Epi1101236,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment
A/Environment/Shandong-Qingdao/25/2017,Epi1101260,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Environment
A/Jiangsu/8200/2016,Epi1103310,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human
A/chicken/Jiangsu/122KS008-O/2016,Epi979538,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken
A/chicken/Jiangsu/122KS004-O/2016,Epi979530,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken
A/Jiangsu/60447/2016,Epi887969,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human
A/chicken/Jiangsu/122KS001-O/2016,Epi979522,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken
A/Zhejiang/14/2016,Epi887745,2016-12-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Human
A/Jiangsu/8202/2016,Epi1103328,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/6464/2017,Epi1103812,2017-01-12,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Human
A/Zhejiang/27/2017,Epi1103026,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Hunan/1/2016,Epi887817,2016-12-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Fujian/2152/2017,Epi887617,2017-01-06,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Jiangsu/60457/2016,Epi887921,2016-12-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.93,2018.22,2016-12-06,Human
A/Suzhou/74/2016,Epi922004,2016-12-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/8174/2016,Epi1103836,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Zhejiang/28/2017,Epi1103034,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human
A/Jiangsu/8203/2016,Epi1103336,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Jiangsu/8190/2017,Epi1103234,2017-01-02,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Suzhou/79/2016,Epi922269,2016-12-27,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Jiangsu/8179/2016,Epi1103852,2016-12-27,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human
A/Hubei/9914/2017,Epi1104140,2017-02-06,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human
A/Henan/11156/2017,Epi971289,2017-01-21,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-21,Human
A/Hubei/9907/2017,Epi1104092,2017-01-31,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human
A/Hubei/9929/2017,Epi1104148,2017-01-26,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-26,Human
A/Hubei/11944/2017,Epi971137,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human
A/Hubei/9912/2017,Epi1104124,2017-02-04,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human
A/Guizhou/18978/2017,Epi1101764,2017-03-10,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-10,Human
A/Guangxi/18907/2017,Epi1101708,2017-03-14,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human
A/Guizhou/18977/2017,Epi1101756,2017-03-21,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-21,Human
A/Guizhou/18976/2017,Epi1101748,2017-03-25,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.23,2018.22,2017-03-25,Human
A/Guizhou/18975/2017,Epi1101740,2017-03-25,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.23,2018.22,2017-03-25,Human
A/Hubei/9910/2017,Epi1104108,2017-02-03,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Hubei/9909/2017,Epi1104100,2017-02-07,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Shaanxi/29410/2017,Epi1102562,2017-05-05,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human
A/Environment/Hubei/1081,Epi1100964,2017-02-05,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Environment
A/Hunan/17868/2017,Epi1102218,2017-03-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-17,Human
A/Hunan/25365/2017,Epi1104012,2017-03-21,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-21,Human
A/Environment/Hubei/1217,Epi1104084,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Environment
A/Hebei/22044/2017,Epi1101796,2017-04-14,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-14,Human
A/Gansu/19545/2017,Epi1101516,2017-04-03,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.25,2018.22,2017-04-03,Human
A/Hunan/17869/2017,Epi1102226,2017-03-12,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/Environment/Hubei/1213,Epi1104036,2017-02-16,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Environment
A/Henan/29263/2017,Epi1102012,2017-06-05,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.42,2018.22,2017-06-05,Human
A/Guizhou/21078/2017,Epi1101780,2017-03-01,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-03-01,Human
A/Chongqing-Wanzhou/67/2017,Epi1100772,2017-03-13,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-13,Human
A/Guizhou/18973/2017,Epi1101732,2017-03-07,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.18,2018.22,2017-03-07,Human
A/Henan/22190/2017,Epi1101988,2017-04-11,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.27,2018.22,2017-04-11,Human
A/Guangxi/18903/2017,Epi1101692,2017-03-12,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/Guangxi/18905/2017,Epi1101700,2017-03-12,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/Chongqing-Fengjie/51/2017,Epi1100732,2017-03-04,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Henan/15339/2017,Epi1101964,2017-03-10,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-10,Human
A/Henan/27456/2017,Epi1102004,2017-05-10,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-10,Human
A/Henan/21080/2017,Epi1101980,2017-04-08,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.27,2018.22,2017-04-08,Human
A/Fujian/6/2017,Epi1101508,2017-01-21,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-21,Human
A/Hunan/25353/2017,Epi1103948,2017-03-14,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human
A/Zhejiang/8/2016,Epi887793,2016-12-11,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-11,Human
A/Jiangsu/60458/2016,Epi887913,2016-12-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-10,Human
A/Jiangsu/60451/2016,Epi887953,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Jiangsu/60452/2016,Epi888065,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human
A/Anhui/60924/2016,Epi887993,2016-12-22,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-22,Human
A/Zhejiang/11/2016,Epi887769,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human
A/Jiangsu/8197/2017,Epi1103298,2017-01-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human
A/Jiangsu/8195/2017,Epi1103276,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human
A/Zhejiang/24/2017,Epi1103002,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human
A/Jiangsu/8184/2016,Epi1103868,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/Sichuan/11022/2017,Epi1102714,2017-02-11,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-11,Human
A/Sichuan/24985/2017,Epi1102794,2017-04-19,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-19,Human
A/Sichuan/24982/2017,Epi1102770,2017-04-26,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-26,Human
A/Sichuan/24983/2017,Epi1102778,2017-04-30,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-04-30,Human
A/Sichuan/24981/2017,Epi1102762,2017-04-21,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-21,Human
A/Sichuan/27184/2017,Epi1102858,2017-05-15,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human
A/Sichuan/24976/2017,Epi1102738,2017-04-27,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.32,2018.22,2017-04-27,Human
A/Sichuan/24984/2017,Epi1102786,2017-05-01,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-01,Human
A/Sichuan/24989/2017,Epi1102818,2017-04-30,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-04-30,Human
A/Sichuan/27182/2017,Epi1102842,2017-05-07,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-07,Human
A/Sichuan/27180/2017,Epi1102826,2017-05-04,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-04,Human
A/Sichuan/27181/2017,Epi1102834,2017-05-06,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-06,Human
A/Jiangsu/6462/2017,Epi1103932,2017-01-01,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-01,Human
A/Zhejiang/17/2016,Epi887697,2016-12-31,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human
A/Shandong-Rizhao/1/2017,Epi1102634,2017-01-02,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human
A/Zhejiang/21/2017,Epi1102978,2017-01-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human
A/Jiangxi/10676/2017,Epi1102458,2017-01-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human
A/Jiangsu/11554/2017,Epi971225,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/Jiangsu/11553/2017,Epi971265,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human
A/Hebei/28940/2017,Epi1101908,2017-05-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-27,Human
A/Beijing/28707/2017,Epi1100668,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human
A/Beijing/21566/2017,Epi1100572,2017-04-14,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-14,Human
A/Beijing/22137/2017,Epi1100596,2017-04-17,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.29,2018.22,2017-04-17,Human
A/Beijing/21564/2017,Epi1100564,2017-04-15,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-15,Human
A/Beijing/28933/2017,Epi1100684,2017-05-10,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-10,Human
A/Jiangsu/24149/2017,Epi1102266,2017-03-22,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-22,Human
A/Environment/Hebei/2205,Epi1100876,2017-04-17,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.29,2018.22,2017-04-17,Environment
A/Hebei/27400/2017,Epi1101852,2017-05-05,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human
A/Environment/Hebei/2741,Epi1100884,2017-05-06,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-06,Environment
A/Hebei/27402/2017,Epi1101868,2017-05-06,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-06,Human
A/Chicken/Liaoning/512,Epi1010112,2017-05-12,unknown,China,Liaoning,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.36,2018.22,2017-05-12,Chicken
A/Beijing/21569/2017,Epi1100580,2017-04-13,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human
A/Jiangsu/24154/2017,Epi1102282,2017-04-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human
A/Hebei/24995/2017,Epi1101836,2017-04-30,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-04-30,Human
