Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
19/08/2014 20:12:59,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,6.4
20/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,3.5
20/08/2014 20:05:54,222,3,222 : 3,Turbine reset : Scada system,6,FALSE,FALSE,2.3
20/08/2014 20:05:59,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.4
20/08/2014 20:06:58,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
20/08/2014 20:09:59,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.7
20/08/2014 20:10:01,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.6
20/08/2014 20:10:36,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,3.3
20/08/2014 20:12:34,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,4.2
20/08/2014 20:13:46,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,4.5
21/08/2014 01:56:12,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,7
21/08/2014 02:01:41,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,8.9
21/08/2014 02:02:46,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,7.5
21/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,6.5
21/08/2014 20:04:18,222,3,222 : 3,Turbine reset : Scada system,6,FALSE,FALSE,2.6
21/08/2014 20:04:23,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.4
21/08/2014 20:06:41,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,8.6
21/08/2014 20:07:15,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,8.3
21/08/2014 20:07:55,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,8.8
21/08/2014 20:08:33,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,7.9
22/08/2014 06:45:51,17,0,17 : 0,Test security system,6,FALSE,FALSE,3.8
22/08/2014 06:46:12,0,3,0 : 3,Start lead-up,1,FALSE,FALSE,5
22/08/2014 06:47:10,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,6
22/08/2014 06:48:32,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.9
22/08/2014 06:49:06,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,5.6
22/08/2014 06:50:47,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,5.8
22/08/2014 06:51:38,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,5.6
22/08/2014 19:59:57,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,7.2
22/08/2014 20:05:14,222,3,222 : 3,Turbine reset : Scada system,6,FALSE,FALSE,2.3
22/08/2014 20:05:19,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.4
22/08/2014 20:07:36,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,11
22/08/2014 20:08:11,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,10.9
22/08/2014 20:08:49,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,9.9
22/08/2014 20:09:18,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,10.1
28/08/2014 11:37:31,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
28/08/2014 11:37:31,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
28/08/2014 11:37:54,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,10.4
28/08/2014 11:40:25,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,18.2
28/08/2014 11:41:21,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,18.8
29/08/2014 10:18:50,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,11.5
29/08/2014 10:18:50,8,0,8 : 0,Maintenance,6,TRUE,FALSE,11.6
29/08/2014 12:32:08,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,11.8
29/08/2014 12:35:27,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,9.2
30/08/2014 09:38:27,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,4.4
30/08/2014 09:43:56,8,0,8 : 0,Maintenance,6,TRUE,FALSE,4.7
30/08/2014 13:11:14,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,7.9
30/08/2014 13:16:42,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,8.1
31/08/2014 07:22:00,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
31/08/2014 07:40:37,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.8
31/08/2014 07:40:39,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.8
31/08/2014 07:44:15,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.4
02/09/2014 04:47:19,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
02/09/2014 04:57:16,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,0.4
02/09/2014 04:57:18,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,0.4
02/09/2014 05:00:54,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.6
02/09/2014 10:29:49,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.6
02/09/2014 10:45:27,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.3
02/09/2014 10:45:29,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.3
02/09/2014 10:48:31,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.7
03/09/2014 12:21:28,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,5
03/09/2014 12:21:30,8,0,8 : 0,Maintenance,6,TRUE,FALSE,4.9
03/09/2014 15:49:40,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
03/09/2014 15:59:57,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,6.1
04/09/2014 22:58:30,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
05/09/2014 00:08:31,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.9
05/09/2014 00:08:33,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.8
05/09/2014 00:12:09,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.2
05/09/2014 08:48:59,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
05/09/2014 12:09:33,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.8
05/09/2014 12:09:35,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.9
05/09/2014 12:13:11,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.1
05/09/2014 16:19:47,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
05/09/2014 17:29:06,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.1
05/09/2014 17:29:08,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.1
05/09/2014 17:32:44,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.2
06/09/2014 13:35:52,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
06/09/2014 14:09:54,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.3
06/09/2014 14:09:56,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.4
06/09/2014 14:13:32,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.5
06/09/2014 18:36:13,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
06/09/2014 19:29:35,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,4.3
06/09/2014 19:29:37,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,4
06/09/2014 19:31:44,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,4
07/09/2014 01:22:59,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
07/09/2014 01:57:35,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.8
07/09/2014 01:57:37,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.8
07/09/2014 01:59:54,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,3.9
08/09/2014 21:41:27,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
08/09/2014 23:57:43,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2
08/09/2014 23:57:45,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.7
09/09/2014 00:01:20,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09/09/2014 02:43:52,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.9
09/09/2014 02:43:55,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.9
09/09/2014 02:47:30,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.5
09/09/2014 06:26:06,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09/09/2014 13:24:48,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.7
09/09/2014 13:24:50,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.8
09/09/2014 13:28:27,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.4
14/09/2014 01:55:15,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,7.4
14/09/2014 01:55:43,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,7.3
14/09/2014 01:58:07,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,6.6
14/09/2014 01:59:23,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,7.8
18/09/2014 11:59:58,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.1
18/09/2014 12:04:59,222,3,222 : 3,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18/09/2014 12:05:04,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.4
18/09/2014 12:07:22,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,9.1
18/09/2014 12:07:56,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,14
18/09/2014 12:10:28,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,11.8
18/09/2014 12:10:59,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,11.3
19/09/2014 09:04:07,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
19/09/2014 09:04:08,8,0,8 : 0,Maintenance,6,TRUE,FALSE,2.9
19/09/2014 13:07:44,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
19/09/2014 13:18:11,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,3.8
21/09/2014 01:40:32,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
21/09/2014 01:50:34,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,0.4
21/09/2014 01:50:36,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,0.3
21/09/2014 01:53:11,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.7
22/09/2014 00:07:42,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 01:00:22,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.5
22/09/2014 01:00:24,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.7
22/09/2014 01:04:01,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2
22/09/2014 01:51:21,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.5
22/09/2014 02:34:28,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,4
22/09/2014 02:34:30,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,4
22/09/2014 02:38:07,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.3
22/09/2014 08:54:10,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 09:04:45,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2
22/09/2014 09:04:47,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2
22/09/2014 09:08:24,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.8
22/09/2014 14:10:46,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,8.1
22/09/2014 14:16:41,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,7
22/09/2014 14:17:32,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,6.6
23/09/2014 20:40:07,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,3.7
23/09/2014 20:40:34,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,4.9
23/09/2014 20:42:56,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,5.4
23/09/2014 20:44:23,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,5.6
24/09/2014 13:19:32,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,5.6
24/09/2014 14:19:31,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,5.6
25/09/2014 09:36:53,8,0,8 : 0,Maintenance,6,TRUE,FALSE,3.9
25/09/2014 17:23:45,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,7.7
25/09/2014 17:23:49,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,7.7
26/09/2014 07:46:12,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,6.9
26/09/2014 07:46:18,8,0,8 : 0,Maintenance,6,TRUE,FALSE,6.9
26/09/2014 17:00:43,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,6.1
26/09/2014 17:01:08,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,4.7
27/09/2014 06:42:14,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
27/09/2014 07:13:36,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.8
27/09/2014 07:13:38,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3
27/09/2014 07:16:32,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.4
27/09/2014 07:38:51,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,2.9
27/09/2014 07:38:53,8,0,8 : 0,Maintenance,6,TRUE,FALSE,2.8
27/09/2014 14:09:01,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,4.9
27/09/2014 14:09:11,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,5.3
28/09/2014 20:35:57,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
28/09/2014 21:09:09,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.9
28/09/2014 21:09:11,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.9
28/09/2014 21:12:47,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.6
29/09/2014 00:02:46,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
29/09/2014 02:48:20,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.8
29/09/2014 02:48:22,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,1.6
29/09/2014 02:51:58,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.9
29/09/2014 04:37:05,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
29/09/2014 07:23:54,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.9
29/09/2014 07:23:56,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2
29/09/2014 07:27:32,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.3
29/09/2014 07:54:26,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
29/09/2014 07:54:27,8,0,8 : 0,Maintenance,6,TRUE,FALSE,2.6
29/09/2014 16:37:44,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,7.8
29/09/2014 16:37:51,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,6.3
30/09/2014 10:30:54,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,13.7
30/09/2014 10:30:55,8,0,8 : 0,Maintenance,6,TRUE,FALSE,14.5
30/09/2014 15:43:57,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,13.3
30/09/2014 15:44:07,8,0,8 : 0,Maintenance,6,TRUE,FALSE,12.6
30/09/2014 15:46:54,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,10.5
30/09/2014 15:49:36,8,0,8 : 0,Maintenance,6,TRUE,FALSE,8.9
30/09/2014 16:00:02,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,14.8
30/09/2014 16:56:04,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,10.9
01/10/2014 21:53:57,21,2,21 : 2,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.9
01/10/2014 22:32:39,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.3
01/10/2014 22:38:27,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.6
01/10/2014 22:38:29,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.6
01/10/2014 22:42:05,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.3
02/10/2014 09:22:54,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
02/10/2014 10:39:17,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.6
02/10/2014 10:39:19,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.6
02/10/2014 10:42:56,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.8
02/10/2014 11:49:23,0,5,0 : 5,Calibration of  load control,1,FALSE,FALSE,6.5
02/10/2014 11:51:45,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,8
02/10/2014 11:52:50,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,7.8
02/10/2014 23:42:03,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,14.3
02/10/2014 23:42:04,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
02/10/2014 23:42:25,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,11
02/10/2014 23:44:50,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,11.1
02/10/2014 23:45:48,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,16.4
03/10/2014 00:46:12,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,14
03/10/2014 00:46:13,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
03/10/2014 00:46:34,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,11.3
03/10/2014 00:48:58,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,14.7
03/10/2014 00:49:51,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,15.9
03/10/2014 01:03:50,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.5
03/10/2014 01:04:12,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,20.7
03/10/2014 01:06:35,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,15.2
03/10/2014 01:07:25,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,18.6
03/10/2014 19:37:46,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
03/10/2014 19:46:56,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,4.7
03/10/2014 19:46:58,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,5
03/10/2014 19:48:32,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,5.2
05/10/2014 16:55:22,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,17.8
05/10/2014 16:55:23,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.8
05/10/2014 16:55:43,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,5.3
05/10/2014 16:58:12,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,12.7
05/10/2014 16:59:11,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,15.5
05/10/2014 17:58:53,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,17.7
05/10/2014 17:58:55,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.9
05/10/2014 17:59:14,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,23.8
05/10/2014 18:01:42,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,20.2
05/10/2014 18:02:40,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,13.9
05/10/2014 18:54:15,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.8
05/10/2014 18:54:36,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,13.2
05/10/2014 18:57:02,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,13.9
05/10/2014 18:57:48,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,23.5
05/10/2014 19:59:55,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,12.2
05/10/2014 19:59:56,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
05/10/2014 20:00:17,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,11
05/10/2014 20:02:44,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,7.8
05/10/2014 20:03:39,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,14.8
05/10/2014 20:24:14,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,24
05/10/2014 20:24:15,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,23.8
05/10/2014 20:24:35,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,20.9
05/10/2014 20:27:00,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,22.3
05/10/2014 20:27:48,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,16.5
07/10/2014 05:20:13,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
07/10/2014 05:52:08,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,1.9
07/10/2014 05:52:10,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.1
07/10/2014 05:55:44,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
07/10/2014 06:15:17,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,5.7
07/10/2014 06:15:19,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,5.7
07/10/2014 06:16:57,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,4.8
08/10/2014 07:03:07,60,11,60 : 11,Mains failure : Undervoltage L1,3,FALSE,FALSE,7.7
08/10/2014 07:03:38,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,7
08/10/2014 07:06:00,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,8.6
08/10/2014 07:07:10,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,9.7
08/10/2014 08:25:42,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,6.3
08/10/2014 08:48:35,8,0,8 : 0,Maintenance,6,TRUE,FALSE,9.4
08/10/2014 09:19:58,0,8,0 : 8,Turbine in operation during maintenance,1,FALSE,FALSE,9.8
08/10/2014 09:27:30,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,8.4
08/10/2014 13:36:33,60,12,60 : 12,Mains failure : Undervoltage L2,3,FALSE,FALSE,14.6
08/10/2014 13:36:55,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,17.8
08/10/2014 13:39:36,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,18.8
08/10/2014 13:40:30,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,17.7
10/10/2014 23:54:37,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
11/10/2014 01:03:26,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.3
11/10/2014 01:03:28,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.1
11/10/2014 01:07:05,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.2
11/10/2014 01:23:02,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
11/10/2014 03:02:27,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.2
11/10/2014 03:02:30,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.7
11/10/2014 03:06:06,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,1.4
11/10/2014 03:15:44,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
11/10/2014 04:28:40,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,3.1
11/10/2014 04:28:42,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,3.1
11/10/2014 04:32:18,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.4
11/10/2014 10:39:56,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
11/10/2014 13:38:12,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.4
11/10/2014 13:38:14,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.2
11/10/2014 13:40:35,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.9
11/10/2014 23:25:52,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
12/10/2014 01:58:37,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.3
12/10/2014 01:58:39,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.2
12/10/2014 02:02:12,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
12/10/2014 05:47:37,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.1
12/10/2014 05:47:39,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2
12/10/2014 05:51:14,2,1,2 : 1,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
12/10/2014 07:11:07,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,2.7
12/10/2014 07:11:09,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,2.5
12/10/2014 07:14:45,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,2.3
14/10/2014 23:17:43,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,11.8
14/10/2014 23:17:44,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.7
14/10/2014 23:18:06,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,6.9
14/10/2014 23:20:36,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,11.3
14/10/2014 23:21:40,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,13.2
15/10/2014 03:10:46,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,12.8
15/10/2014 03:10:47,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
15/10/2014 03:11:09,0,2,0 : 2,Turbine operational,1,FALSE,FALSE,13.7
15/10/2014 03:13:32,0,1,0 : 1,Turbine starting,1,FALSE,FALSE,15.1
15/10/2014 03:14:31,0,0,0 : 0,Turbine in operation,1,FALSE,FALSE,12.6
15/10/2014 10:41:56,62,3,62 : 3,Feeding fault : Load shedding,6,FALSE,FALSE,17.4
15/10/2014 10:41:57,80,21,80 : 21,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.4
