"MSFT","IBM","SBUX","AAPL","GSPC","Date"
24.936957,111.85929,11.187939,29.613689,1150.51001,"2010-03-15"
25.005068,112.59434,11.586526,29.694391,1159.459961,"2010-03-16"
25.226425,111.798036,11.710225,29.650733,1166.209961,"2010-03-17"
25.209399,112.340577,11.462827,29.720851,1165.829956,"2010-03-18"
25.192371,111.75428,11.439919,29.403335,1159.900024,"2010-03-19"
25.200885,111.990551,11.563619,29.734082,1165.810059,"2010-03-22"
25.439271,113.206881,11.641504,30.211678,1174.170044,"2010-03-23"
25.243454,112.471831,11.586526,30.3453,1167.719971,"2010-03-24"
25.549951,113.093132,11.091727,29.985447,1165.72998,"2010-03-25"
25.251968,113.110623,11.265824,30.547716,1166.589966,"2010-03-26"
25.192371,112.524333,11.274987,30.74484,1173.219971,"2010-03-29"
25.34562,112.681851,11.252079,31.202593,1173.27002,"2010-03-30"
24.936957,112.226815,11.119217,31.090142,1169.430054,"2010-03-31"
24.826277,112.226815,11.105472,31.218469,1178.099976,"2010-04-01"
24.919929,113.189389,11.321693,31.551862,1187.439941,"2010-04-05"
24.962498,112.821851,11.317093,31.690777,1189.439941,"2010-04-06"
24.98804,112.428075,11.459706,31.831013,1182.449951,"2010-04-07"
25.473327,111.666775,11.422903,31.745018,1186.439941,"2010-04-08"
25.830907,112.673092,11.372298,31.988446,1194.369995,"2010-04-09"
25.813879,112.323072,11.266488,32.054597,1196.47998,"2010-04-12"
25.924559,112.909363,11.376898,32.073119,1197.300049,"2010-04-13"
26.23957,114.852003,11.427503,32.504411,1210.650024,"2010-04-14"
26.28214,114.53698,11.560916,32.931736,1211.670044,"2010-04-15"
26.111863,114.309469,11.482708,32.730642,1192.130005,"2010-04-16"
26.426875,115.709561,11.455106,32.686984,1197.52002,"2010-04-19"
26.699316,113.486907,11.620722,32.358883,1207.170044,"2010-04-20"
26.673774,112.874366,11.680527,34.29441,1205.939941,"2010-04-21"
26.724857,112.996874,12.53621,35.253573,1208.670044,"2010-04-22"
26.358762,113.749429,12.540811,35.830393,1217.280029,"2010-04-23"
26.486471,114.396967,12.600616,35.654438,1212.050049,"2010-04-26"
26.265112,112.725607,12.204979,34.66749,1183.709961,"2010-04-27"
26.316194,113.845686,12.062364,34.60928,1191.359985,"2010-04-28"
26.392819,114.16071,12.237182,35.540662,1206.780029,"2010-04-29"
26.001184,112.883112,11.951954,34.541808,1186.689941,"2010-04-30"
26.273626,113.408155,12.504007,35.237697,1202.26001,"2010-05-03"
25.652116,112.113052,11.974956,34.222967,1173.599976,"2010-05-04"
25.41373,111.535514,12.062364,33.867085,1165.869995,"2010-05-05"
24.673028,108.993618,11.781738,32.578497,1128.150024,"2010-05-06"
24.017464,107.39284,11.708131,31.203918,1110.880005,"2010-05-07"
24.638974,111.060555,12.439601,33.602489,1159.72998,"2010-05-10"
24.58789,111.605877,12.283186,33.937203,1155.790039,"2010-05-11"
25.064664,116.698456,12.812237,34.674106,1171.670044,"2010-05-12"
24.894387,115.643,12.623619,34.180634,1157.439941,"2010-05-13"
24.63046,115.387937,12.195778,33.579996,1135.680054,"2010-05-14"
24.638974,114.728276,12.379795,33.632917,1136.939941,"2010-05-17"
24.459376,114.297293,12.22798,33.386843,1120.800049,"2010-05-18"
24.151496,113.338588,12.048563,32.855001,1115.050049,"2010-05-19"
23.185094,108.888076,11.547115,31.455283,1071.589966,"2010-05-20"
22.954184,110.31294,11.634524,32.058564,1087.689941,"2010-05-21"
22.466707,109.459777,11.533313,32.645969,1073.650024,"2010-05-24"
22.295662,109.521345,11.464307,32.442231,1074.030029,"2010-05-25"
21.389126,108.386734,11.367697,32.295378,1067.949951,"2010-05-26"
22.235796,111.166103,11.970356,33.517816,1103.060059,"2010-05-27"
22.064751,110.172216,11.91055,33.984832,1089.410034,"2010-05-28"
22.141721,109.363026,11.823142,34.50741,1070.709961,"2010-06-01"
22.629198,112.063246,12.22798,34.92018,1098.380005,"2010-06-02"
22.971289,112.546993,12.356793,34.810372,1102.829956,"2010-06-03"
22.0562,110.189804,12.030161,33.863118,1064.880005,"2010-06-04"
21.628589,109.178322,11.749535,33.198978,1050.469971,"2010-06-07"
21.474649,108.817711,11.892148,32.985978,1062,"2010-06-08"
21.200977,108.97603,12.103768,32.174989,1055.689941,"2010-06-09"
21.380574,112.300721,12.411998,33.14209,1086.839966,"2010-06-10"
21.945021,112.97797,12.490206,33.538984,1091.599976,"2010-06-11"
21.808185,113.02195,12.632819,33.640855,1089.630005,"2010-06-14"
22.731826,114.156562,12.849041,34.35659,1115.22998,"2010-06-15"
22.509468,114.64912,12.876643,35.356764,1114.609985,"2010-06-16"
22.55223,115.203226,12.872042,35.967983,1116.040039,"2010-06-17"
22.612095,114.4732,12.922648,36.259043,1117.51001,"2010-06-18"
22.193036,114.912974,12.890445,35.743078,1113.199951,"2010-06-21"
22.039096,113.725592,12.527009,36.229937,1095.310059,"2010-06-22"
21.645692,114.438024,12.568413,35.848915,1092.040039,"2010-06-23"
21.380574,112.749293,12.269385,35.588287,1073.689941,"2010-06-24"
20.978619,111.808176,12.33379,35.284,1076.76001,"2010-06-25"
20.790469,113.44413,12.140572,35.495679,1074.569946,"2010-06-28"
19.935246,110.022688,11.505711,33.890899,1041.23999,"2010-06-29"
19.67868,108.606621,11.179079,33.277034,1030.709961,"2010-06-30"
19.806963,107.806229,11.344695,32.873524,1027.369995,"2010-07-01"
19.901038,107.18175,11.202082,32.669783,1022.580017,"2010-07-02"
20.37141,108.589026,10.861649,32.893367,1028.060059,"2010-07-06"
20.781917,111.702628,11.225084,34.221646,1060.27002,"2010-07-07"
20.875992,112.555791,11.427503,34.144911,1070.25,"2010-07-08"
20.756261,112.546993,11.639123,34.347327,1077.959961,"2010-07-09"
21.235186,113.171472,11.625323,34.039073,1078.75,"2010-07-12"
21.491752,114.763452,11.933552,33.312754,1095.339966,"2010-07-13"
21.756872,114.974549,11.961155,33.435793,1095.170044,"2010-07-14"
21.816737,114.974549,12.02096,33.26645,1096.47998,"2010-07-15"
21.286498,112.608562,11.662126,33.061388,1064.880005,"2010-07-16"
21.577274,114.156562,11.726532,32.48986,1071.25,"2010-07-19"
21.79108,111.306834,11.855345,33.324663,1083.47998,"2010-07-20"
21.483201,110.181007,11.579318,33.635563,1069.589966,"2010-07-21"
22.098961,112.116017,11.570117,34.26795,1093.670044,"2010-07-22"
22.073304,112.916409,11.675927,34.389663,1102.660034,"2010-07-23"
22.321319,112.942794,11.680527,34.302348,1115.01001,"2010-07-26"
22.372632,113.136296,11.583918,34.937381,1113.839966,"2010-07-27"
22.193036,112.960376,11.49651,34.524607,1106.130005,"2010-07-28"
22.261454,112.599771,11.418302,34.147557,1101.530029,"2010-07-29"
22.073304,112.93399,11.432104,34.033781,1101.599976,"2010-07-30"
22.51802,115.009725,11.413605,34.642354,1125.859985,"2010-08-02"
22.372632,114.666701,11.432103,34.652938,1120.459961,"2010-08-03"
22.004886,115.458303,11.644837,34.791853,1127.23999,"2010-08-04"
21.697007,115.950848,11.644837,34.622511,1125.810059,"2010-08-05"
21.850945,115.031589,11.714206,34.40951,1121.640015,"2010-08-06"
21.90226,116.675656,11.866819,34.629124,1127.790039,"2010-08-09"
21.440439,116.534228,11.746579,34.319545,1121.060059,"2010-08-10"
21.260843,114.75758,11.404356,33.099754,1089.469971,"2010-08-11"
20.94441,113.405205,11.311863,33.311433,1083.609985,"2010-08-12"
20.867439,113.025124,11.094505,32.955547,1079.25,"2010-08-13"
20.952962,112.936728,11.015886,32.762394,1079.380005,"2010-08-16"
21.245289,113.537785,11.237868,33.335247,1092.540039,"2010-08-17"
21.339865,114.368659,11.330362,33.480775,1094.160034,"2010-08-18"
21.013148,113.93554,11.117629,33.058742,1075.630005,"2010-08-19"
20.832592,112.698077,11.122253,33.02699,1071.689941,"2010-08-20"
20.875582,111.787654,10.951141,32.518963,1067.359985,"2010-08-23"
20.669234,110.399921,10.553422,31.742372,1051.869995,"2010-08-24"
20.720821,110.726962,10.803153,32.133974,1055.329956,"2010-08-25"
20.48008,108.526037,10.761531,31.788676,1047.219971,"2010-08-26"
20.574657,110.249659,10.854024,31.965957,1064.589966,"2010-08-27"
20.325319,109.074061,10.835525,32.082378,1048.920044,"2010-08-30"
20.179155,108.835403,10.627416,32.161759,1049.329956,"2010-08-31"
20.548863,111.168915,10.951141,33.118276,1080.290039,"2010-09-01"
20.583255,110.523668,11.404356,33.361704,1090.099976,"2010-09-02"
20.88418,112.768791,11.593966,34.234876,1104.51001,"2010-09-03"
20.60045,111.328019,11.501474,34.10787,1091.839966,"2010-09-07"
20.574657,111.442931,11.459852,34.783915,1098.869995,"2010-09-08"
20.64344,111.690424,11.482975,34.803758,1104.180054,"2010-09-09"
20.505874,113.131189,11.746579,34.848741,1109.550049,"2010-09-10"
21.589204,114.56312,11.908441,35.328983,1121.900024,"2010-09-13"
21.520421,113.891356,11.922315,35.463927,1121.099976,"2010-09-14"
21.597802,114.40401,11.908441,35.749691,1125.069946,"2010-09-15"
21.778356,114.616152,11.899192,36.589786,1124.660034,"2010-09-16"
21.683779,115.075787,11.8067,36.431028,1125.589966,"2010-09-17"
21.864335,116.49003,12.153547,37.470896,1142.709961,"2010-09-20"
21.623594,116.657974,12.098051,37.542336,1139.780029,"2010-09-21"
21.159311,117.179489,11.991685,38.068885,1134.280029,"2010-09-22"
21.00455,116.383965,11.769702,38.223673,1124.829956,"2010-09-23"
21.305475,118.540699,12.084177,38.673487,1148.670044,"2010-09-24"
21.262485,119.018003,12.093427,38.520021,1142.160034,"2010-09-27"
21.219496,119.230145,12.088802,37.951139,1147.699951,"2010-09-28"
21.064734,119.751647,11.931564,38.018611,1144.72998,"2010-09-29"
21.056136,118.567215,11.815948,37.53969,1141.199951,"2010-09-30"
20.96156,119.893075,11.99631,37.376964,1146.23999,"2010-10-01"
20.557461,119.548352,11.880694,36.863645,1137.030029,"2010-10-04"
20.935767,121.67857,12.139673,38.226319,1160.75,"2010-10-05"
21.00455,121.837666,12.070304,38.259396,1159.969971,"2010-10-06"
21.090529,122.615508,12.056429,38.263363,1158.060059,"2010-10-07"
21.124919,122.730421,12.056429,38.905009,1165.150024,"2010-10-08"
21.142115,123.446383,12.019432,39.075677,1165.319946,"2010-10-11"
21.348463,123.614327,12.551266,39.496385,1169.77002,"2010-10-12"
21.786954,124.073949,12.606762,39.708064,1178.099976,"2010-10-13"
21.692377,125.072767,12.68538,39.995149,1173.810059,"2010-10-14"
21.958912,124.683846,12.736252,41.63962,1176.189941,"2010-10-15"
22.199651,126.248365,12.648383,42.070912,1184.709961,"2010-10-18"
21.580606,122.005611,12.523518,40.945053,1165.900024,"2010-10-19"
21.76116,122.924881,12.69463,41.082643,1178.170044,"2010-10-20"
21.855737,123.596645,12.620636,40.949023,1180.26001,"2010-10-21"
21.821345,123.455217,13.175592,40.677811,1183.079956,"2010-10-22"
21.657987,123.605479,13.129345,40.859058,1185.619995,"2010-10-25"
22.268433,124.339123,13.194091,40.754542,1185.640015,"2010-10-26"
22.397401,125.010888,13.069225,40.725439,1182.449951,"2010-10-27"
22.595152,124.542418,13.055351,40.382784,1183.780029,"2010-10-28"
22.930468,126.928976,13.207964,39.819193,1183.26001,"2010-10-29"
23.171209,126.681484,13.32358,40.242547,1184.380005,"2010-11-01"
23.549513,127.141105,13.355952,40.927855,1193.569946,"2010-11-02"
23.239991,127.432796,13.457695,41.382962,1197.959961,"2010-11-03"
23.334567,129.748627,13.758296,42.106635,1221.060059,"2010-11-04"
23.08523,129.863539,14.276256,41.955815,1225.849976,"2010-11-05"
23.050838,130.032228,14.165264,42.152939,1223.25,"2010-11-08"
23.171209,129.748114,13.952531,41.8169,1213.400024,"2010-11-09"
23.162611,130.11213,14.09127,42.074883,1218.709961,"2010-11-10"
22.939066,129.117746,14.216135,41.89231,1213.540039,"2010-11-11"
22.586554,127.617317,13.96178,40.751896,1199.209961,"2010-11-12"
22.52637,127.528528,14.239259,40.620923,1197.75,"2010-11-15"
22.327404,126.285566,13.85843,39.899895,1178.339966,"2010-11-16"
22.119787,126.028086,13.928094,39.755689,1178.589966,"2010-11-17"
22.353356,128.16777,14.202105,40.804816,1196.689941,"2010-11-18"
22.223596,128.780378,14.285701,40.579911,1199.72998,"2010-11-19"
22.258198,129.082239,14.336788,41.457047,1197.839966,"2010-11-22"
21.730508,127.120119,14.118508,40.844507,1180.72998,"2010-11-23"
21.946775,129.455127,14.620087,41.647558,1198.349976,"2010-11-24"
21.842966,127.75936,14.462182,41.674018,1189.400024,"2010-11-26"
21.89487,126.862653,14.299634,41.921416,1187.76001,"2010-11-29"
21.851617,125.593056,14.211393,41.16467,1180.550049,"2010-11-30"
22.52637,128.212165,14.72226,41.859236,1206.069946,"2010-12-01"
23.261677,128.895787,15.214549,42.090759,1221.530029,"2010-12-02"
23.374137,129.073365,15.195974,41.996826,1224.709961,"2010-12-03"
23.218424,128.72711,15.195974,42.355355,1223.119995,"2010-12-06"
23.244377,127.86591,15.223838,42.098697,1223.75,"2010-12-07"
23.5558,128.718223,15.130955,42.46913,1228.280029,"2010-12-08"
23.42604,128.114502,15.047358,42.303759,1233,"2010-12-09"
23.650958,128.57618,15.135598,42.409597,1240.400024,"2010-12-10"
23.573102,128.096742,14.856943,42.556449,1240.459961,"2010-12-13"
23.893178,129.464014,14.912675,42.373877,1241.589966,"2010-12-14"
24.092143,128.487391,14.801213,42.383136,1235.22998,"2010-12-15"
24.213252,128.336461,15.135598,42.500883,1242.869995,"2010-12-16"
24.135396,128.735984,15.228483,42.416213,1243.910034,"2010-12-17"
24.057539,128.30094,15.293503,42.627889,1247.079956,"2010-12-20"
24.282457,129.392986,15.260993,42.891163,1254.599976,"2010-12-21"
24.386266,129.579424,15.293503,43.018169,1258.839966,"2010-12-22"
24.481423,129.526156,15.154176,42.811786,1256.77002,"2010-12-23"
24.282457,129.037844,15.079868,42.954668,1257.540039,"2010-12-27"
24.230554,129.366352,15.042713,43.059185,1258.51001,"2010-12-28"
24.19595,130.085496,15.098443,43.03537,1259.780029,"2010-12-29"
24.092143,130.218665,15.052002,42.819724,1257.880005,"2010-12-30"
24.144047,130.298567,14.921963,42.674196,1257.640015,"2010-12-31"
24.204601,130.937809,15.442118,43.601607,1271.869995,"2011-01-03"
24.299759,131.079866,15.084511,43.829162,1270.199951,"2011-01-04"
24.221903,130.556047,15.024135,44.18769,1276.560059,"2011-01-05"
24.931258,131.985461,14.84301,44.151967,1273.849976,"2011-01-06"
24.740944,131.337332,15.223838,44.468162,1271.5,"2011-01-07"
24.412217,131.079866,15.219195,45.305611,1269.75,"2011-01-10"
24.317061,130.760245,14.982337,45.198449,1274.47998,"2011-01-11"
24.69769,132.37611,14.954473,45.56624,1285.959961,"2011-01-12"
24.386266,132.127517,15.052002,45.732936,1283.76001,"2011-01-13"
24.481423,133.175156,15.186685,46.10337,1293.23999,"2011-01-14"
24.792848,133.752242,15.326012,45.067475,1295.02002,"2011-01-18"
24.628484,138.226935,15.330656,44.828015,1281.920044,"2011-01-19"
24.524677,138.324598,15.409609,44.013055,1280.26001,"2011-01-20"
24.239205,138.058245,15.418897,43.224556,1283.349976,"2011-01-21"
24.550628,141.725005,15.553581,44.644118,1290.839966,"2011-01-24"
24.611184,143.331983,15.627889,45.166696,1291.180054,"2011-01-25"
24.896656,142.976841,15.358522,45.49083,1296.630005,"2011-01-26"
24.974513,143.003489,15.339944,45.406157,1299.540039,"2011-01-27"
24.005636,141.352116,14.736193,44.465516,1276.339966,"2011-01-28"
23.988334,143.829168,14.643308,44.891516,1286.119995,"2011-01-31"
24.213252,145.214187,14.977694,45.646942,1307.589966,"2011-02-01"
24.169999,144.983355,14.954473,45.553009,1304.030029,"2011-02-02"
23.919129,145.187553,15.028781,45.436588,1307.099976,"2011-02-03"
24.022938,145.604837,15.130955,45.84142,1310.869995,"2011-02-04"
24.394917,146.332867,15.084325,46.553184,1319.050049,"2011-02-07"
24.464122,148.008606,15.443364,46.992418,1324.569946,"2011-02-08"
24.19595,146.760708,15.382749,47.38402,1320.880005,"2011-02-09"
23.789369,146.261555,15.462016,46.905099,1321.869995,"2011-02-10"
23.573102,146.04764,15.55061,47.21071,1329.150024,"2011-02-11"
23.5558,145.486085,15.657857,47.518964,1332.319946,"2011-02-14"
23.46008,145.147368,15.471342,47.614221,1328.01001,"2011-02-15"
23.512292,145.646521,15.653193,48.041542,1336.319946,"2011-02-16"
23.677625,146.395265,15.620553,47.402542,1340.430054,"2011-02-17"
23.547098,146.930067,15.853696,46.378553,1343.01001,"2011-02-18"
23.138114,144.354067,15.280165,44.797584,1315.439941,"2011-02-22"
23.138114,142.776375,14.87916,45.3281,1307.400024,"2011-02-23"
23.294746,143.302281,14.87916,45.362499,1306.099976,"2011-02-24"
23.103306,144.648214,15.154268,46.061037,1319.880005,"2011-02-25"
23.129412,144.29168,15.378085,46.729143,1327.219971,"2011-02-28"
22.763935,142.589199,15.102976,46.213178,1306.329956,"2011-03-01"
22.694321,142.758557,15.023709,46.584936,1308.439941,"2011-03-02"
22.798743,145.717831,15.392073,47.569238,1330.969971,"2011-03-03"
22.581198,144.24711,15.443364,47.627448,1321.150024,"2011-03-04"
22.381055,142.553537,15.667181,47.013583,1310.130005,"2011-03-07"
22.54639,144.648214,15.858358,47.066503,1321.819946,"2011-03-08"
22.528986,147.839247,16.10549,46.63124,1320.02002,"2011-03-09"
22.1113,144.416468,17.704848,45.863909,1295.109985,"2011-03-10"
22.346249,144.781911,17.047386,46.567739,1304.280029,"2011-03-11"
22.354951,143.854914,16.660369,46.775447,1296.390015,"2011-03-14"
22.093896,141.742419,16.655707,45.699859,1281.869995,"2011-03-15"
21.571788,136.376491,16.319981,43.659819,1256.880005,"2011-03-16"
21.563086,137.428277,16.361947,44.272359,1273.719971,"2011-03-17"
21.580489,138.952491,16.301329,43.747135,1279.209961,"2011-03-18"
22.041685,140.548001,16.46453,44.88887,1298.380005,"2011-03-21"
22.015579,140.833239,16.296667,45.140239,1293.77002,"2011-03-22"
22.224424,142.197003,17.108002,44.874319,1297.540039,"2011-03-23"
22.459372,142.651586,17.522998,45.639004,1309.660034,"2011-03-24"
22.294039,144.559074,17.205923,46.508205,1313.800049,"2011-03-25"
22.1113,143.837083,17.196598,46.362677,1310.189941,"2011-03-28"
22.180914,145.183029,17.187272,46.43147,1319.439941,"2011-03-29"
22.285337,145.824802,17.121992,46.123217,1328.26001,"2011-03-30"
22.093896,145.352388,17.229237,46.10734,1325.829956,"2011-03-31"
22.172212,146.422005,17.369123,45.584762,1332.410034,"2011-04-01"
22.233125,146.404174,17.126654,45.138915,1332.869995,"2011-04-04"
22.433267,146.172428,16.972781,44.834628,1332.630005,"2011-04-05"
22.755233,146.216985,16.968117,44.722174,1335.540039,"2011-04-06"
22.798743,146.520054,16.739638,44.727466,1333.51001,"2011-04-07"
22.685619,146.225907,16.679021,44.327926,1328.170044,"2011-04-08"
22.607303,146.136766,16.548461,43.764332,1324.459961,"2011-04-11"
22.311441,145.512824,16.679021,43.976011,1314.160034,"2011-04-12"
22.302739,146.136766,16.697673,44.469483,1314.410034,"2011-04-13"
22.120002,147.045947,16.772278,43.978657,1314.52002,"2011-04-14"
22.076493,148.151225,16.963455,43.322456,1319.680054,"2011-04-15"
21.82414,147.910557,16.697673,43.903247,1305.140015,"2011-04-18"
21.885052,147.429221,16.860872,44.698359,1312.619995,"2011-04-19"
22.415863,146.849849,17.20126,45.300319,1330.359985,"2011-04-20"
22.20702,149.996312,17.252551,46.397072,1337.380005,"2011-04-21"
22.285337,149.452588,17.191934,46.702683,1335.25,"2011-04-25"
22.790041,150.183501,17.066036,46.360031,1347.23999,"2011-04-26"
22.955375,151.859229,17.341145,46.324308,1355.660034,"2011-04-27"
23.242534,152.224686,17.196598,45.874493,1360.47998,"2011-04-28"
22.555092,152.046419,16.879523,46.321662,1363.609985,"2011-04-29"
22.328845,153.445831,17.10334,45.812313,1361.219971,"2011-05-02"
22.459372,154.087603,16.926151,46.066329,1356.619995,"2011-05-03"
22.676917,152.082067,17.052048,46.247576,1347.319946,"2011-05-04"
22.441969,150.156762,17.019409,45.874493,1335.099976,"2011-05-05"
22.511584,151.213252,17.033397,45.862588,1340.199951,"2011-05-06"
22.476776,151.401278,16.90237,45.986948,1346.290039,"2011-05-09"
22.337547,152.547307,16.953845,46.2317,1357.160034,"2011-05-10"
22.067791,151.759407,16.747948,45.937998,1342.079956,"2011-05-11"
22.032983,154.212632,17.056795,45.850679,1348.650024,"2011-05-12"
21.780632,152.135446,16.91641,45.047628,1337.77002,"2011-05-13"
21.380347,151.186393,16.453138,44.095079,1329.469971,"2011-05-16"
21.476695,152.654743,16.518651,44.470808,1328.97998,"2011-05-17"
21.625595,152.601025,17.131667,44.96428,1340.680054,"2011-05-18"
21.651871,152.73532,17.37968,45.051599,1343.599976,"2011-05-19"
21.450418,152.350332,17.131667,44.349094,1333.27002,"2011-05-20"
21.170135,150.649186,17.052114,44.240607,1317.369995,"2011-05-23"
21.152617,150.407455,16.981923,43.948229,1316.280029,"2011-05-24"
21.187653,150.192569,16.90237,44.555477,1320.469971,"2011-05-25"
21.608077,149.682221,17.052114,44.319988,1325.689941,"2011-05-26"
21.686907,149.968735,17.061473,44.638826,1331.099976,"2011-05-27"
21.905878,151.249059,17.215898,46.017375,1345.199951,"2011-05-31"
21.397865,149.127118,16.836857,45.710443,1314.550049,"2011-06-01"
21.213929,148.706309,16.80878,45.788499,1312.939941,"2011-06-02"
20.942405,147.775166,16.453138,45.436588,1300.160034,"2011-06-03"
21.029994,147.506562,16.72455,44.722174,1286.170044,"2011-06-06"
21.073787,146.557508,16.81346,43.928382,1284.939941,"2011-06-07"
20.968682,147.139471,16.72455,43.954843,1279.560059,"2011-06-08"
20.986198,147.587139,16.626279,43.855618,1289,"2011-06-09"
20.767227,146.100878,16.43442,43.116072,1270.97998,"2011-06-10"
21.056271,146.09193,16.331472,43.20868,1271.829956,"2011-06-13"
21.213929,146.942496,16.504613,43.981303,1287.869995,"2011-06-14"
20.793504,145.339851,16.312753,43.228523,1265.420044,"2011-06-15"
21.021235,145.644262,16.443779,43.018169,1267.640015,"2011-06-16"
21.248965,147.22901,16.584164,42.369906,1271.5,"2011-06-17"
21.4329,147.748307,16.766666,41.716354,1278.359985,"2011-06-20"
21.686907,148.822707,17.18782,43.036692,1295.52002,"2011-06-21"
21.590559,148.339218,17.445193,42.680809,1287.140015,"2011-06-22"
21.573041,148.733168,17.655771,43.821224,1283.5,"2011-06-23"
21.283999,147.793076,17.477949,43.175606,1268.449951,"2011-06-24"
22.072297,150.076171,17.777439,43.928382,1280.099976,"2011-06-27"
22.597826,152.216023,18.367056,44.354386,1296.670044,"2011-06-28"
22.440169,152.69055,18.451287,44.192982,1307.410034,"2011-06-29"
22.773004,153.594848,18.479365,44.408628,1320.640015,"2011-06-30"
22.790522,156.271893,18.806928,45.412773,1339.670044,"2011-07-01"
22.799281,157.068741,19.162572,46.229054,1337.880005,"2011-07-05"
23.062046,159.110119,18.914557,46.537308,1339.219971,"2011-07-06"
23.447436,158.008846,18.867763,47.257014,1353.219971,"2011-07-07"
23.578818,158.017809,18.8818,47.589082,1343.800049,"2011-07-08"
23.324811,156.674805,18.596352,46.83366,1319.48999,"2011-07-11"
23.245983,155.833187,18.5168,46.800583,1313.640015,"2011-07-12"
23.324811,156.074932,18.52148,47.365498,1317.719971,"2011-07-13"
23.184669,155.994341,18.310902,47.332424,1308.869995,"2011-07-14"
23.456195,157.167229,18.624428,48.278357,1316.140015,"2011-07-15"
23.289776,156.934446,18.437249,49.453169,1305.439941,"2011-07-18"
24.121867,165.825137,18.867763,49.856677,1326.72998,"2011-07-19"
23.701441,164.428402,18.638468,51.186277,1325.839966,"2011-07-20"
23.736478,165.547572,18.89584,51.237876,1343.800049,"2011-07-21"
24.113108,165.798265,18.8818,52.032988,1345.02002,"2011-07-22"
24.445944,164.473172,18.905199,52.720939,1337.430054,"2011-07-25"
24.594844,163.783759,18.80225,53.370527,1331.939941,"2011-07-26"
23.937931,162.369141,18.23603,51.939056,1304.890015,"2011-07-27"
24.279525,162.772039,18.708659,51.837186,1300.670044,"2011-07-28"
23.999242,162.816809,18.760134,51.659905,1292.280029,"2011-07-29"
23.885378,161.831934,18.624428,52.489416,1286.939941,"2011-08-01"
23.473711,159.41453,18.067568,51.452197,1254.050049,"2011-08-02"
23.578818,160.112891,18.381094,51.93641,1260.339966,"2011-08-03"
22.720451,153.532168,17.267373,49.925473,1200.069946,"2011-08-04"
22.492721,154.875171,17.183142,49.429355,1199.380005,"2011-08-05"
21.441659,149.470775,15.990324,46.729143,1119.459961,"2011-08-08"
22.405132,153.418414,16.924855,49.480951,1172.530029,"2011-08-09"
21.196412,146.161585,16.323749,48.115631,1120.76001,"2011-08-10"
22.063538,149.92938,17.42734,49.439939,1172.640015,"2011-08-11"
21.984708,151.251256,17.544744,49.875199,1178.810059,"2011-08-12"
22.343821,155.558597,18.042532,50.724557,1204.48999,"2011-08-15"
22.343821,153.984937,18.263251,50.336922,1192.76001,"2011-08-16"
22.255679,154.200744,18.174025,50.33163,1193.890015,"2011-08-17"
21.74446,147.321605,16.319053,48.427856,1140.650024,"2011-08-18"
21.197983,141.665412,16.483417,47.102223,1123.530029,"2011-08-19"
21.136284,142.960312,16.384799,47.156465,1123.819946,"2011-08-22"
21.78853,147.762235,17.248887,49.426709,1162.349976,"2011-08-23"
21.947184,149.956356,17.549439,49.76804,1177.599976,"2011-08-24"
21.656318,148.895266,17.103306,49.442585,1159.27002,"2011-08-25"
22.255679,152.096538,17.558831,50.747046,1176.800049,"2011-08-26"
22.775713,155.225871,17.868776,51.592433,1210.079956,"2011-08-29"
23.119464,155.126955,18.080102,51.595079,1212.920044,"2011-08-30"
23.445587,154.587422,18.136455,50.912421,1218.890015,"2011-08-31"
23.101835,153.16663,17.934522,50.409686,1204.420044,"2011-09-01"
22.740456,150.154188,17.605794,49.486243,1173.969971,"2011-09-02"
22.484847,148.472624,17.727892,50.239023,1165.23999,"2011-09-06"
22.916739,150.450938,18.399439,50.79335,1198.619995,"2011-09-07"
23.110649,148.598516,18.277339,50.821135,1185.900024,"2011-09-08"
22.687572,145.109482,17.521263,49.940025,1154.22998,"2011-09-09"
22.819783,146.053681,17.680932,50.265479,1162.27002,"2011-09-12"
22.951996,146.961903,17.934522,50.884636,1172.869995,"2011-09-13"
23.357446,150.387998,18.103583,51.503793,1188.680054,"2011-09-14"
23.789338,152.950809,18.347782,51.988006,1209.109985,"2011-09-15"
23.903922,155.558597,18.408832,52.985538,1216.01001,"2011-09-16"
23.983248,155.684489,19.329273,54.45802,1204.089966,"2011-09-19"
23.780523,157.114269,19.291705,54.698802,1202.089966,"2011-09-20"
22.907925,155.585573,18.737561,54.525492,1166.76001,"2011-09-21"
22.08821,151.628933,18.13176,53.160173,1129.560059,"2011-09-22"
22.08821,152.276383,18.178721,53.48827,1136.430054,"2011-09-23"
22.423148,156.925424,18.54502,53.338774,1162.949951,"2011-09-26"
22.625873,159.802986,18.714079,52.821488,1175.380005,"2011-09-27"
22.546546,159.659105,18.516843,52.523815,1151.060059,"2011-09-28"
22.431963,161.11586,17.925129,51.671814,1160.400024,"2011-09-29"
21.93837,157.249149,17.511871,50.448052,1131.420044,"2011-09-30"
21.621063,155.828357,16.999993,49.559007,1099.22998,"2011-10-03"
22.335007,157.132258,17.493086,49.281181,1123.949951,"2011-10-04"
22.819783,159.029643,17.868776,50.041895,1144.030029,"2011-10-05"
23.21642,163.381935,18.080102,49.925473,1164.969971,"2011-10-06"
23.137092,164.011397,18.437007,48.923974,1155.459961,"2011-10-07"
23.745268,167.815155,19.216565,51.438967,1194.890015,"2011-10-10"
