Year,ID,Name,Ideal.point
1988,MON,Mongolia,-1.263
1988,JPN,Japan,1.253
1988,IND,India,-0.714
1988,BHU,Bhutan,-0.418
1988,PAK,Pakistan,-0.651
1988,BNG,Bangladesh,-0.528
1988,MYA,Myanmar,-0.326
1988,SRI,Sri Lanka,-0.569
1988,MAD,Maldives,-0.95
1988,NEP,Nepal,-0.296
1988,THI,Thailand,-0.392
1988,CAM,Cambodia,-0.491
1988,LAO,Laos,-1.364
1988,DRV,Vietnam,-1.54
1988,MAL,Malaysia,-0.43
1988,SIN,Singapore,-0.112
1988,BRU,Brunei,-0.449
1988,PHI,Philippines,-0.194
1988,INS,Indonesia,-0.755
1988,AUL,Australia,1.081
1988,PNG,Papua New Guinea,-0.17
1988,NEW,New Zealand,0.95
1988,VAN,Vanuatu,-0.727
1988,SOL,Solomon Islands,0.015
1988,FIJ,Fiji,0.117
1988,WSM,Samoa,0.238
1989,USA,United States of America,2.962
1989,CAN,Canada,1.356
1989,BHM,Bahamas,-0.048
1989,CUB,Cuba,-1.542
1989,HAI,Haiti,-0.345
1989,DOM,Dominican Republic,-0.029
1989,JAM,Jamaica,-0.135
1989,TRI,Trinidad and Tobago,-0.345
1989,BAR,Barbados,-0.223
1989,DMA,Dominica,0.58
1989,GRN,Grenada,0.085
1989,SLU,St. Lucia,0.053
1989,SVG,St. Vincent and the Grenadines,0.045
1989,AAB,Antigua & Barbuda,0.056
1989,SKN,St. Kitts and Nevis,0.052
1989,MEX,Mexico,-0.556
1989,BLZ,Belize,0.273
1989,GUA,Guatemala,-0.269
1989,HON,Honduras,0.101
1989,SAL,El Salvador,0.296
1989,NIC,Nicaragua,-0.748
1989,COS,Costa Rica,0.186
1989,PAN,Panama,-0.272
1989,COL,Colombia,-0.193
1989,VEN,Venezuela,-0.28
1989,GUY,Guyana,-0.836
1989,SUR,Suriname,-0.543
1989,ECU,Ecuador,-0.405
1989,PER,Peru,-0.442
1989,BRA,Brazil,-0.276
1989,BOL,Bolivia,-0.436
1989,PAR,Paraguay,0.071
1989,CHL,Chile,0.397
1989,ARG,Argentina,-0.359
1989,URU,Uruguay,0.02
1989,UKG,United Kingdom,2.105
1989,IRE,Ireland,0.954
1989,NTH,Netherlands,1.631
1989,BEL,Belgium,1.625
1989,LUX,Luxembourg,1.63
1989,FRN,France,1.873
1989,SPN,Spain,1.008
1989,POR,Portugal,1.56
1989,GFR,German Federal Republic,1.735
1989,GDR,German Democratic Republic,-0.869
1989,POL,Poland,-0.782
1989,AUS,Austria,0.777
1989,HUN,Hungary,-0.151
1989,CZE,Czechoslovakia,-1.094
1989,ITA,Italy,1.583
1989,MLT,Malta,0.541
1989,ALB,Albania,-1.351
1989,YUG,Yugoslavia,-0.802
1989,GRC,Greece,0.775
1989,CYP,Cyprus,-0.633
1989,BUL,Bulgaria,-0.877
1989,ROM,Romania,-0.796
1989,RUS,Russia,-1.027
1989,UKR,Ukraine,-1.1
1989,BLR,Belarus,-1.085
1989,FIN,Finland,0.853
1989,SWD,Sweden,0.844
1989,NOR,Norway,1.131
1989,DEN,Denmark,1.201
1989,ICE,Iceland,1.162
1989,CAP,Cape Verde,-0.563
1989,STP,Sao Tome and Principe,-0.621
1989,GNB,Guinea-Bissau,-0.642
1989,EQG,Equatorial Guinea,0.07
1989,GAM,Gambia,-0.457
1989,MLI,Mali,-0.76
1989,SEN,Senegal,-0.442
1989,BEN,Benin,-0.811
1989,MAA,Mauritania,-0.679
1989,NIR,Niger,-0.493
1989,CDI,Ivory Coast,-0.001
1989,GUI,Guinea,-0.589
1989,BFO,Burkina Faso,-0.729
1989,LBR,Liberia,-0.099
1989,SIE,Sierra Leone,-0.38
1989,GHA,Ghana,-0.678
1989,TOG,Togo,-0.215
1989,CAO,Cameroon,-0.201
1989,NIG,Nigeria,-0.615
1989,GAB,Gabon,-0.545
1989,CEN,Central African Republic,-0.057
1989,CHA,Chad,-0.402
1989,CON,Congo,-0.947
1989,DRC,Democratic Republic of the Congo,-0.086
1989,UGA,Uganda,-0.951
1989,KEN,Kenya,-0.092
1989,TAZ,Tanzania,-1.003
1989,BUI,Burundi,-0.563
1989,RWA,Rwanda,-0.447
1989,SOM,Somalia,-0.548
1989,DJI,Djibouti,-0.483
1989,ETH,Ethiopia,-1.087
1989,ANG,Angola,-1.481
1989,MZM,Mozambique,-0.83
1989,ZAM,Zambia,-0.899
1989,ZIM,Zimbabwe,-0.919
1989,MAW,Malawi,0.192
1989,LES,Lesotho,-0.113
1989,BOT,Botswana,-0.316
1989,SWA,Swaziland,-0.11
1989,MAG,Madagascar,-0.983
1989,COM,Comoros,-0.497
1989,MAS,Mauritius,-0.306
1989,SEY,Seychelles,-0.804
1989,MOR,Morocco,-0.521
1989,ALG,Algeria,-1.291
1989,TUN,Tunisia,-0.601
1989,LIB,Libya,-1.375
1989,SUD,Sudan,-0.684
1989,IRN,Iran,-1.124
1989,TUR,Turkey,0.654
1989,IRQ,Iraq,-1.193
1989,EGY,Egypt,-0.411
1989,SYR,Syria,-1.662
1989,LEB,Lebanon,-0.635
1989,JOR,Jordan,-0.554
1989,ISR,Israel,2.076
1989,SAU,Saudi Arabia,-0.56
1989,YAR,Yemen Arab Republic,-0.827
1989,YPR,Yemen People's Republic,-1.475
1989,KUW,Kuwait,-0.799
1989,BAH,Bahrain,-0.539
1989,QAT,Qatar,-0.651
1989,UAE,United Arab Emirates,-0.746
1989,OMA,Oman,-0.519
1989,AFG,Afghanistan,-1.462
1989,CHN,China,-0.187
1989,MON,Mongolia,-1.137
1989,JPN,Japan,1.309
1989,IND,India,-0.795
1989,BHU,Bhutan,-0.571
1989,PAK,Pakistan,-0.787
1989,BNG,Bangladesh,-0.638
1989,MYA,Myanmar,-0.413
1989,SRI,Sri Lanka,-0.619
1989,MAD,Maldives,-0.906
1989,NEP,Nepal,-0.441
1989,THI,Thailand,-0.401
1989,CAM,Cambodia,-0.561
1989,LAO,Laos,-1.222
1989,DRV,Vietnam,-1.333
1989,MAL,Malaysia,-0.571
1989,SIN,Singapore,-0.228
1989,BRU,Brunei,-0.469
1989,PHI,Philippines,-0.244
1989,INS,Indonesia,-0.825
1989,AUL,Australia,0.963
1989,PNG,Papua New Guinea,-0.076
1989,NEW,New Zealand,0.852
1989,VAN,Vanuatu,-0.694
1989,SOL,Solomon Islands,-0.187
1989,FIJ,Fiji,0.173
1989,WSM,Samoa,0.164
1990,USA,United States of America,2.893
1990,CAN,Canada,1.286
1990,BHM,Bahamas,-0.088
1990,CUB,Cuba,-1.655
1990,HAI,Haiti,-0.336
1990,DOM,Dominican Republic,-0.121
1990,JAM,Jamaica,-0.219
1990,TRI,Trinidad and Tobago,-0.512
1990,BAR,Barbados,-0.26
1990,DMA,Dominica,0.256
1990,GRN,Grenada,-0.067
1990,SLU,St. Lucia,-0.171
1990,SVG,St. Vincent and the Grenadines,-0.015
1990,AAB,Antigua & Barbuda,-0.137
1990,SKN,St. Kitts and Nevis,-0.001
1990,MEX,Mexico,-0.733
1990,BLZ,Belize,-0.086
1990,GUA,Guatemala,-0.478
1990,HON,Honduras,-0.042
1990,SAL,El Salvador,-0.002
1990,NIC,Nicaragua,-0.702
1990,COS,Costa Rica,0.14
1990,PAN,Panama,-0.082
1990,COL,Colombia,-0.475
1990,VEN,Venezuela,-0.39
1990,GUY,Guyana,-0.85
1990,SUR,Suriname,-0.581
1990,ECU,Ecuador,-0.525
1990,PER,Peru,-0.504
1990,BRA,Brazil,-0.471
1990,BOL,Bolivia,-0.567
1990,PAR,Paraguay,-0.244
1990,CHL,Chile,-0.174
1990,ARG,Argentina,-0.498
1990,URU,Uruguay,-0.097
1990,UKG,United Kingdom,2.108
1990,IRE,Ireland,0.853
1990,NTH,Netherlands,1.625
1990,BEL,Belgium,1.626
1990,LUX,Luxembourg,1.629
1990,FRN,France,1.929
1990,LIE,Liechtenstein,0.901
1990,SPN,Spain,0.892
1990,POR,Portugal,1.419
1990,GFR,German Federal Republic,1.654
1990,POL,Poland,0.832
1990,AUS,Austria,0.691
1990,HUN,Hungary,0.736
1990,CZE,Czechoslovakia,0.701
1990,ITA,Italy,1.501
1990,MLT,Malta,0.459
1990,ALB,Albania,-1.236
1990,YUG,Yugoslavia,-0.851
1990,GRC,Greece,0.794
1990,CYP,Cyprus,-0.469
1990,BUL,Bulgaria,0.554
1990,ROM,Romania,0.664
1990,RUS,Russia,-0.527
1990,UKR,Ukraine,-0.41
1990,BLR,Belarus,-0.548
1990,FIN,Finland,0.806
1990,SWD,Sweden,0.775
1990,NOR,Norway,1.083
1990,DEN,Denmark,1.156
1990,ICE,Iceland,1.113
1990,CAP,Cape Verde,-0.614
1990,GNB,Guinea-Bissau,-0.648
1990,GAM,Gambia,-0.569
1990,MLI,Mali,-0.769
1990,SEN,Senegal,-0.558
1990,BEN,Benin,-0.776
1990,MAA,Mauritania,-0.759
1990,NIR,Niger,-0.659
1990,CDI,Ivory Coast,-0.046
1990,GUI,Guinea,-0.632
1990,BFO,Burkina Faso,-0.815
1990,SIE,Sierra Leone,-0.585
1990,GHA,Ghana,-0.801
1990,TOG,Togo,-0.318
1990,CAO,Cameroon,-0.278
1990,NIG,Nigeria,-0.715
1990,GAB,Gabon,-0.535
1990,CEN,Central African Republic,-0.125
1990,CHA,Chad,-0.546
1990,CON,Congo,-0.765
1990,DRC,Democratic Republic of the Congo,-0.233
1990,UGA,Uganda,-0.912
1990,KEN,Kenya,-0.283
1990,TAZ,Tanzania,-0.973
1990,BUI,Burundi,-0.723
1990,RWA,Rwanda,-0.567
1990,SOM,Somalia,-0.676
1990,DJI,Djibouti,-0.58
1990,ETH,Ethiopia,-0.956
1990,ANG,Angola,-1.442
1990,MZM,Mozambique,-0.851
1990,ZAM,Zambia,-0.898
1990,ZIM,Zimbabwe,-0.901
1990,MAW,Malawi,0.199
1990,NAM,Namibia,-0.987
1990,LES,Lesotho,-0.207
1990,BOT,Botswana,-0.232
1990,SWA,Swaziland,-0.354
1990,MAG,Madagascar,-0.993
1990,COM,Comoros,-0.615
1990,MAS,Mauritius,-0.384
1990,SEY,Seychelles,-0.829
1990,MOR,Morocco,-0.656
1990,ALG,Algeria,-1.196
1990,TUN,Tunisia,-0.708
1990,LIB,Libya,-1.235
1990,SUD,Sudan,-0.832
1990,IRN,Iran,-1.122
1990,TUR,Turkey,0.606
1990,IRQ,Iraq,-1.19
1990,EGY,Egypt,-0.514
1990,SYR,Syria,-1.507
1990,LEB,Lebanon,-0.662
1990,JOR,Jordan,-0.676
1990,ISR,Israel,2.02
1990,SAU,Saudi Arabia,-0.617
1990,YAR,Yemen Arab Republic,-0.871
1990,KUW,Kuwait,-0.79
1990,BAH,Bahrain,-0.604
1990,QAT,Qatar,-0.656
1990,UAE,United Arab Emirates,-0.731
1990,OMA,Oman,-0.603
1990,AFG,Afghanistan,-1.395
1990,CHN,China,-0.251
1990,MON,Mongolia,-1.028
1990,JPN,Japan,1.268
1990,IND,India,-0.874
1990,BHU,Bhutan,-0.698
1990,PAK,Pakistan,-0.664
1990,BNG,Bangladesh,-0.723
1990,MYA,Myanmar,-0.433
1990,SRI,Sri Lanka,-0.654
1990,MAD,Maldives,-0.89
1990,NEP,Nepal,-0.369
1990,THI,Thailand,-0.466
1990,LAO,Laos,-1.138
1990,DRV,Vietnam,-1.286
1990,MAL,Malaysia,-0.696
1990,SIN,Singapore,-0.314
1990,BRU,Brunei,-0.579
1990,PHI,Philippines,-0.531
1990,INS,Indonesia,-0.857
1990,AUL,Australia,0.829
1990,PNG,Papua New Guinea,-0.216
1990,NEW,New Zealand,0.803
1990,VAN,Vanuatu,-0.549
1990,SOL,Solomon Islands,-0.236
1990,FIJ,Fiji,-0.059
1990,WSM,Samoa,0.026
1991,USA,United States of America,2.754
1991,CAN,Canada,1.271
1991,BHM,Bahamas,-0.271
1991,CUB,Cuba,-1.781
1991,HAI,Haiti,-0.524
1991,DOM,Dominican Republic,-0.121
1991,JAM,Jamaica,-0.148
1991,TRI,Trinidad and Tobago,-0.646
1991,BAR,Barbados,-0.323
1991,DMA,Dominica,0.157
1991,GRN,Grenada,-0.272
1991,SLU,St. Lucia,-0.223
1991,SVG,St. Vincent and the Grenadines,-0.104
1991,AAB,Antigua & Barbuda,-0.209
1991,SKN,St. Kitts and Nevis,-0.109
1991,MEX,Mexico,-0.767
1991,BLZ,Belize,-0.284
1991,GUA,Guatemala,-0.491
1991,HON,Honduras,-0.285
1991,SAL,El Salvador,-0.272
1991,NIC,Nicaragua,-0.696
1991,COS,Costa Rica,-0.031
1991,PAN,Panama,0.316
1991,COL,Colombia,-0.563
1991,VEN,Venezuela,-0.441
1991,GUY,Guyana,-0.757
1991,SUR,Suriname,-0.63
1991,ECU,Ecuador,-0.497
1991,PER,Peru,-0.489
1991,BRA,Brazil,-0.508
1991,BOL,Bolivia,-0.386
1991,PAR,Paraguay,-0.189
1991,CHL,Chile,-0.312
1991,ARG,Argentina,0.56
1991,URU,Uruguay,0.218
1991,UKG,United Kingdom,1.992
1991,IRE,Ireland,0.922
1991,NTH,Netherlands,1.547
1991,BEL,Belgium,1.565
1991,LUX,Luxembourg,1.49
1991,FRN,France,1.69
1991,LIE,Liechtenstein,0.906
1991,SPN,Spain,0.813
1991,POR,Portugal,1.212
1991,GFR,German Federal Republic,1.566
1991,POL,Poland,1.091
1991,AUS,Austria,0.845
1991,HUN,Hungary,1.009
1991,CZE,Czechoslovakia,1.079
1991,ITA,Italy,1.411
1991,SNM,San Marino,1.13
1991,MLT,Malta,0.367
1991,ALB,Albania,0.6
1991,YUG,Yugoslavia,-0.83
1991,BOS,Bosnia and Herzegovina,-0.304
1991,GRC,Greece,0.75
1991,CYP,Cyprus,-0.417
1991,BUL,Bulgaria,1.087
1991,ROM,Romania,1.182
1991,RUS,Russia,0.405
1991,EST,Estonia,1.024
1991,LAT,Latvia,1.079
1991,LIT,Lithuania,0.942
1991,UKR,Ukraine,0.134
1991,BLR,Belarus,0.202
1991,ARM,Armenia,0.222
1991,AZE,Azerbaijan,0.113
1991,FIN,Finland,1.031
1991,SWD,Sweden,0.972
1991,NOR,Norway,1.115
1991,DEN,Denmark,1.148
1991,ICE,Iceland,1.105
1991,CAP,Cape Verde,-0.621
1991,STP,Sao Tome and Principe,-0.334
1991,GNB,Guinea-Bissau,-0.681
1991,GAM,Gambia,-0.624
1991,MLI,Mali,-0.818
1991,SEN,Senegal,-0.646
1991,BEN,Benin,-0.405
1991,MAA,Mauritania,-0.832
1991,NIR,Niger,-0.706
1991,CDI,Ivory Coast,0.172
1991,GUI,Guinea,-0.692
1991,BFO,Burkina Faso,-0.805
1991,LBR,Liberia,-0.232
1991,SIE,Sierra Leone,-0.611
1991,GHA,Ghana,-0.897
1991,TOG,Togo,-0.365
1991,CAO,Cameroon,-0.322
1991,NIG,Nigeria,-0.739
1991,GAB,Gabon,-0.608
1991,CEN,Central African Republic,-0.16
1991,CHA,Chad,-0.648
1991,CON,Congo,-0.397
1991,DRC,Democratic Republic of the Congo,-0.282
1991,UGA,Uganda,-0.986
1991,KEN,Kenya,-0.47
1991,TAZ,Tanzania,-0.94
1991,BUI,Burundi,-0.702
1991,RWA,Rwanda,-0.577
1991,SOM,Somalia,-0.808
1991,DJI,Djibouti,-0.662
1991,ETH,Ethiopia,-0.701
1991,ANG,Angola,-1.282
1991,MZM,Mozambique,-0.767
1991,ZAM,Zambia,-0.807
1991,ZIM,Zimbabwe,-0.967
1991,MAW,Malawi,0.033
1991,NAM,Namibia,-1.056
1991,LES,Lesotho,-0.312
1991,BOT,Botswana,-0.42
1991,SWA,Swaziland,-0.415
1991,MAG,Madagascar,-0.902
1991,COM,Comoros,-0.673
1991,MAS,Mauritius,-0.206
1991,SEY,Seychelles,-0.765
1991,MOR,Morocco,-0.76
1991,ALG,Algeria,-1.221
1991,TUN,Tunisia,-0.729
1991,LIB,Libya,-1.163
1991,SUD,Sudan,-1.044
1991,IRN,Iran,-1.077
1991,TUR,Turkey,0.548
1991,IRQ,Iraq,-1.453
1991,EGY,Egypt,-0.627
1991,SYR,Syria,-1.344
1991,LEB,Lebanon,-0.617
1991,JOR,Jordan,-0.882
1991,ISR,Israel,2.098
1991,SAU,Saudi Arabia,-0.755
1991,YAR,Yemen Arab Republic,-1.016
1991,KUW,Kuwait,-0.776
1991,BAH,Bahrain,-0.665
1991,QAT,Qatar,-0.769
1991,UAE,United Arab Emirates,-0.795
1991,OMA,Oman,-0.646
1991,AFG,Afghanistan,-1.24
1991,CHN,China,-0.36
1991,MON,Mongolia,-0.538
1991,PRK,North Korea,-1.449
1991,ROK,South Korea,0.347
1991,JPN,Japan,1.114
1991,IND,India,-0.822
1991,BHU,Bhutan,-0.774
1991,PAK,Pakistan,-0.823
1991,BNG,Bangladesh,-0.861
1991,MYA,Myanmar,-0.474
1991,SRI,Sri Lanka,-0.814
1991,MAD,Maldives,-0.853
1991,NEP,Nepal,-0.509
1991,THI,Thailand,-0.573
1991,CAM,Cambodia,-0.207
1991,LAO,Laos,-1.047
1991,DRV,Vietnam,-1.255
1991,MAL,Malaysia,-1.001
1991,SIN,Singapore,-0.44
1991,BRU,Brunei,-0.789
1991,PHI,Philippines,-0.661
1991,INS,Indonesia,-1.026
1991,AUL,Australia,0.956
1991,PNG,Papua New Guinea,-0.117
1991,NEW,New Zealand,0.867
1991,VAN,Vanuatu,-0.629
1991,SOL,Solomon Islands,-0.016
1991,FIJ,Fiji,-0.001
1991,MSI,Marshall Islands,0.496
1991,FSM,Federated States of Micronesia,0.401
1991,WSM,Samoa,0.205
1992,USA,United States of America,2.766
1992,CAN,Canada,1.234
1992,BHM,Bahamas,-0.355
1992,CUB,Cuba,-1.75
1992,HAI,Haiti,-0.529
1992,DOM,Dominican Republic,0.148
1992,JAM,Jamaica,-0.235
1992,TRI,Trinidad and Tobago,-0.613
1992,BAR,Barbados,-0.404
1992,DMA,Dominica,0.08
1992,GRN,Grenada,-0.432
1992,SLU,St. Lucia,-0.067
1992,SVG,St. Vincent and the Grenadines,-0.011
1992,AAB,Antigua & Barbuda,-0.281
1992,SKN,St. Kitts and Nevis,-0.209
1992,MEX,Mexico,-0.613
1992,BLZ,Belize,-0.36
1992,GUA,Guatemala,-0.433
1992,HON,Honduras,-0.242
1992,SAL,El Salvador,-0.284
1992,NIC,Nicaragua,-0.543
1992,COS,Costa Rica,0.022
1992,PAN,Panama,0.183
1992,COL,Colombia,-0.588
1992,VEN,Venezuela,-0.403
1992,GUY,Guyana,-0.711
1992,SUR,Suriname,-0.5
1992,ECU,Ecuador,-0.449
1992,PER,Peru,-0.344
1992,BRA,Brazil,-0.494
1992,BOL,Bolivia,-0.07
1992,PAR,Paraguay,-0.074
1992,CHL,Chile,-0.299
1992,ARG,Argentina,0.632
1992,URU,Uruguay,0.213
1992,UKG,United Kingdom,1.863
1992,IRE,Ireland,0.899
1992,NTH,Netherlands,1.409
1992,BEL,Belgium,1.412
1992,LUX,Luxembourg,1.396
1992,FRN,France,1.578
1992,LIE,Liechtenstein,0.945
1992,SPN,Spain,0.788
1992,POR,Portugal,1.123
1992,GFR,German Federal Republic,1.408
1992,POL,Poland,1.12
1992,AUS,Austria,0.926
1992,HUN,Hungary,1.128
1992,CZE,Czechoslovakia,1.147
1992,ITA,Italy,1.374
1992,SNM,San Marino,1.124
1992,MLT,Malta,0.569
1992,ALB,Albania,0.738
1992,CRO,Croatia,0.901
1992,YUG,Yugoslavia,-0.828
1992,BOS,Bosnia and Herzegovina,-0.306
1992,SLV,Slovenia,1.063
1992,GRC,Greece,0.742
1992,CYP,Cyprus,-0.543
1992,BUL,Bulgaria,1.201
1992,MLD,Moldova,0.951
1992,ROM,Romania,1.239
1992,RUS,Russia,0.874
1992,EST,Estonia,0.985
1992,LAT,Latvia,1.048
1992,LIT,Lithuania,0.934
1992,UKR,Ukraine,0.276
1992,BLR,Belarus,0.282
1992,ARM,Armenia,0.213
1992,AZE,Azerbaijan,0.11
1992,FIN,Finland,1.08
1992,SWD,Sweden,0.983
1992,NOR,Norway,1.06
1992,DEN,Denmark,1.109
1992,ICE,Iceland,1.095
1992,CAP,Cape Verde,-0.502
1992,STP,Sao Tome and Principe,-0.491
1992,GNB,Guinea-Bissau,-0.776
1992,GAM,Gambia,-0.509
1992,MLI,Mali,-0.596
1992,SEN,Senegal,-0.718
1992,BEN,Benin,-0.319
1992,MAA,Mauritania,-0.914
1992,NIR,Niger,-0.787
1992,CDI,Ivory Coast,-0.103
1992,GUI,Guinea,-0.723
1992,BFO,Burkina Faso,-0.753
1992,LBR,Liberia,-0.429
1992,SIE,Sierra Leone,-0.659
1992,GHA,Ghana,-0.901
1992,TOG,Togo,-0.212
1992,CAO,Cameroon,-0.406
1992,NIG,Nigeria,-0.796
1992,GAB,Gabon,-0.655
1992,CEN,Central African Republic,-0.316
1992,CHA,Chad,-0.663
1992,CON,Congo,-0.22
1992,DRC,Democratic Republic of the Congo,-0.194
1992,UGA,Uganda,-1.065
1992,KEN,Kenya,-0.433
1992,TAZ,Tanzania,-1.088
1992,BUI,Burundi,-0.536
1992,RWA,Rwanda,-0.529
1992,DJI,Djibouti,-0.708
1992,ETH,Ethiopia,-0.538
1992,ANG,Angola,-1.109
1992,MZM,Mozambique,-0.738
1992,ZAM,Zambia,-0.878
1992,ZIM,Zimbabwe,-1.096
1992,MAW,Malawi,0.029
1992,NAM,Namibia,-1.096
1992,LES,Lesotho,-0.433
1992,BOT,Botswana,-0.494
1992,SWA,Swaziland,-0.386
1992,MAG,Madagascar,-0.882
1992,COM,Comoros,-0.609
1992,MAS,Mauritius,-0.3
1992,SEY,Seychelles,-0.688
1992,MOR,Morocco,-0.773
1992,ALG,Algeria,-1.012
1992,TUN,Tunisia,-0.749
1992,LIB,Libya,-1.273
1992,SUD,Sudan,-1.496
1992,IRN,Iran,-1.149
1992,TUR,Turkey,0.549
1992,IRQ,Iraq,-1.512
1992,EGY,Egypt,-0.664
1992,SYR,Syria,-1.334
1992,LEB,Lebanon,-0.779
1992,JOR,Jordan,-0.842
1992,ISR,Israel,2.126
1992,SAU,Saudi Arabia,-0.631
1992,YAR,Yemen Arab Republic,-1.127
1992,KUW,Kuwait,-0.595
1992,BAH,Bahrain,-0.687
1992,QAT,Qatar,-0.634
1992,UAE,United Arab Emirates,-0.733
1992,OMA,Oman,-0.696
1992,AFG,Afghanistan,-0.821
1992,TKM,Turkmenistan,0.074
1992,TAJ,Tajikistan,-0.032
1992,KYR,Kyrgyzstan,0.407
1992,KZK,Kazakhstan,0.409
1992,CHN,China,-0.665
1992,MON,Mongolia,-0.5
1992,PRK,North Korea,-1.455
1992,ROK,South Korea,0.374
1992,JPN,Japan,0.877
1992,IND,India,-0.812
1992,BHU,Bhutan,-0.658
1992,PAK,Pakistan,-0.965
1992,BNG,Bangladesh,-0.933
1992,MYA,Myanmar,-0.776
1992,SRI,Sri Lanka,-0.954
1992,MAD,Maldives,-0.74
1992,NEP,Nepal,-0.472
1992,THI,Thailand,-0.611
1992,CAM,Cambodia,-0.217
1992,LAO,Laos,-1.063
1992,DRV,Vietnam,-1.331
1992,MAL,Malaysia,-1.076
1992,SIN,Singapore,-0.318
1992,BRU,Brunei,-0.857
1992,PHI,Philippines,-0.572
1992,INS,Indonesia,-1.074
1992,AUL,Australia,0.942
1992,PNG,Papua New Guinea,-0.194
1992,NEW,New Zealand,0.81
1992,VAN,Vanuatu,-0.632
1992,SOL,Solomon Islands,0.231
1992,FIJ,Fiji,-0.028
1992,MSI,Marshall Islands,0.767
1992,FSM,Federated States of Micronesia,0.965
1992,WSM,Samoa,0.526
1993,USA,United States of America,2.734
1993,CAN,Canada,1.138
1993,BHM,Bahamas,-0.282
1993,CUB,Cuba,-1.734
1993,HAI,Haiti,-0.425
1993,DOM,Dominican Republic,0.211
1993,JAM,Jamaica,-0.167
1993,TRI,Trinidad and Tobago,-0.576
1993,BAR,Barbados,-0.298
1993,DMA,Dominica,0.045
1993,GRN,Grenada,-0.375
1993,SLU,St. Lucia,-0.284
1993,SVG,St. Vincent and the Grenadines,-0.188
1993,AAB,Antigua & Barbuda,-0.241
1993,SKN,St. Kitts and Nevis,-0.204
1993,MEX,Mexico,-0.5
1993,BLZ,Belize,-0.149
1993,GUA,Guatemala,-0.449
1993,HON,Honduras,-0.186
1993,SAL,El Salvador,-0.255
1993,NIC,Nicaragua,-0.229
1993,COS,Costa Rica,-0.064
1993,PAN,Panama,0.229
1993,COL,Colombia,-0.597
1993,VEN,Venezuela,-0.395
1993,GUY,Guyana,-0.429
1993,SUR,Suriname,-0.509
1993,ECU,Ecuador,-0.382
1993,PER,Peru,-0.413
1993,BRA,Brazil,-0.366
1993,BOL,Bolivia,-0.229
1993,PAR,Paraguay,0.107
1993,CHL,Chile,-0.267
1993,ARG,Argentina,0.678
1993,URU,Uruguay,0.118
1993,UKG,United Kingdom,1.904
1993,IRE,Ireland,0.95
1993,NTH,Netherlands,1.43
1993,BEL,Belgium,1.365
1993,LUX,Luxembourg,1.381
1993,FRN,France,1.646
1993,MNC,Monaco,-0.076
1993,LIE,Liechtenstein,1.013
1993,SPN,Spain,0.846
1993,AND,Andorra,1.185
1993,POR,Portugal,1.167
1993,GFR,German Federal Republic,1.452
1993,POL,Poland,1.163
1993,AUS,Austria,0.939
1993,HUN,Hungary,1.147
1993,CZR,Czech Republic,1.276
1993,SLO,Slovakia,1.138
1993,ITA,Italy,1.37
1993,SNM,San Marino,1.038
1993,MLT,Malta,0.694
1993,ALB,Albania,0.727
1993,MAC,Macedonia,0.468
1993,CRO,Croatia,0.933
1993,BOS,Bosnia and Herzegovina,-0.208
1993,SLV,Slovenia,0.936
1993,GRC,Greece,0.769
1993,CYP,Cyprus,-0.269
1993,BUL,Bulgaria,1.268
1993,MLD,Moldova,0.964
1993,ROM,Romania,1.246
1993,RUS,Russia,1.067
1993,EST,Estonia,0.883
1993,LAT,Latvia,0.906
1993,LIT,Lithuania,0.905
1993,UKR,Ukraine,0.164
1993,BLR,Belarus,0.284
1993,ARM,Armenia,0.416
1993,GRG,Georgia,1.037
1993,AZE,Azerbaijan,0.094
1993,FIN,Finland,1.137
1993,SWD,Sweden,0.989
1993,NOR,Norway,1.112
1993,DEN,Denmark,1.087
1993,ICE,Iceland,1.135
1993,CAP,Cape Verde,-0.556
1993,GNB,Guinea-Bissau,-0.727
1993,GAM,Gambia,-0.379
1993,MLI,Mali,-0.833
1993,SEN,Senegal,-0.641
1993,BEN,Benin,-0.438
1993,MAA,Mauritania,-0.926
1993,NIR,Niger,-0.814
1993,CDI,Ivory Coast,-0.355
1993,GUI,Guinea,-0.845
1993,BFO,Burkina Faso,-0.834
1993,SIE,Sierra Leone,-0.817
1993,GHA,Ghana,-0.669
1993,TOG,Togo,-0.486
1993,CAO,Cameroon,-0.564
1993,NIG,Nigeria,-0.572
1993,GAB,Gabon,-0.396
1993,CEN,Central African Republic,-0.199
1993,CHA,Chad,-0.763
1993,CON,Congo,-0.38
1993,DRC,Democratic Republic of the Congo,-0.279
1993,UGA,Uganda,-1.152
1993,KEN,Kenya,-0.11
1993,TAZ,Tanzania,-0.901
1993,BUI,Burundi,-0.58
1993,RWA,Rwanda,-0.462
1993,DJI,Djibouti,-0.766
1993,ETH,Ethiopia,-0.411
1993,ERI,Eritrea,-0.448
1993,ANG,Angola,-0.932
1993,MZM,Mozambique,-0.75
1993,ZAM,Zambia,-0.581
1993,ZIM,Zimbabwe,-1.063
1993,MAW,Malawi,-0.186
1993,SAF,South Africa,-0.004
1993,NAM,Namibia,-1.026
1993,LES,Lesotho,-0.583
1993,BOT,Botswana,-0.381
1993,SWA,Swaziland,-0.326
1993,MAG,Madagascar,-0.86
1993,COM,Comoros,-0.747
1993,MAS,Mauritius,-0.298
