Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/chicken/Anhui/A1072/2014,Epi708089,2014-04-22,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-22,Chicken
A/chicken/Anhui/A1176/2014,Epi708126,2014-04-22,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-22,Chicken
A/chicken/Anhui/A1119/2014,Epi708113,2014-04-22,unknown,China,Anhui,Other Database Import,unknown,unknown,unknown,2014.30,2018.22,2014-04-22,Chicken
A/chicken/Jiangsu/J1231/2014,Epi708052,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1229/2014,Epi708051,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1213/2014,Epi708043,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1225/2014,Epi708050,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1219/2014,Epi708046,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1224/2014,Epi708049,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1221/2014,Epi708048,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/chicken/Jiangsu/J1220/2014,Epi708047,2014-04-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.32,2018.22,2014-04-28,Chicken
A/GD-91/2015/H7N9/2015-02-26,Epi656482,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/chicken/Wenzhou/HATSLG01/2015,Epi682923,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.00,2018.22,2015-01-xx,Chicken
A/chicken/Fujian/S4518/2015,Epi1090237,2015-12-09,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2015.94,2018.22,2015-12-09,Chicken
A/Fujian/6198/2016,Epi1101455,2016-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.04,2018.22,2016-01-15,Human
A/Fujian/1/2016,Epi833705,2016-01-13,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2016.03,2018.22,2016-01-13,Human
A/Huaian/2/2015,Epi692632,2015-02-03,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human
A/chicken/Huaian/003/2015,Epi692614,2015-02-05,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.10,2018.22,2015-02-05,Chicken
A/Jiangsu/19757/2015,Epi627009,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Jiangsu/19758/2015,Epi627097,2015-01-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Anhui/33224/2015,Epi628744,2015-03-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-05,Human
A/Anhui/33225/2015,Epi628752,2015-02-26,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/Zhejiang/4/2015,Epi627169,2015-01-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Zhejiang/10/2015,Epi628824,2015-02-12,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-12,Human
A/Zhejiang/7/2015,Epi628776,2015-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/Environment/Hunan/2098,Epi628656,2015-02-02,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-02,Environment
A/environment/Hunan/S40858/2015,Epi1090825,2015-11-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-18,Environment
A/Environment/Hunan/1012,Epi1101023,2015-12-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.94,2018.22,2015-12-09,Environment
A/Hunan/6197/2016,Epi1102063,2016-02-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Human
A/Hunan/2287/2017,Epi887636,2017-01-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Hunan/25356/2017,Epi1103967,2017-03-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-23,Human
A/Henan/11158/2017,Epi971308,2017-02-07,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Hunan/19762/2015,Epi627081,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Hunan/19763/2015,Epi627089,2015-02-10,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/duck/Hunan/S40506/2015,Epi1090717,2015-11-16,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.87,2018.22,2015-11-16,Duck
A/Environment/Hunan/1008,Epi1101015,2016-01-12,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Environment
A/duck/Hunan/S40685/2015,Epi1090725,2015-11-17,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-17,Duck
A/Hubei/34007/2015,Epi628616,2015-04-22,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.30,2018.22,2015-04-22,Human
A/Environment/Anhui/3324,Epi628592,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Environment/Anhui/3325,Epi628576,2015-03-06,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-06,Environment
A/Environment/GD-ST_101/H7N9/2014-2,Epi654130,2014-02-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-02-01,Environment
A/Guangdong/15SF055/2015,Epi628696,2015-01-25,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-25,Human
A/Environment/Guangdong/2123,Epi628624,2015-02-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Environment
A/GD-76/2015/H7N9/2015-02-10,Epi656466,2015-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/GD-20/2015/H7N9/2015-01-15,Epi656314,2015-01-15,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human
A/Guangdong/15SF020/2015,Epi627193,2015-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-13,Human
A/GD-45/2015/H7N9/2015-01-26,Epi656370,2015-01-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-26,Human
A/GD-92/2015/H7N9/2015-02-26,Epi656474,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/Guizhou/3240/2015,Epi566084,2015-01-09,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.02,2018.22,2015-01-09,Human
A/Shantou/2002/2015,Epi576004,2015-01-24,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.06,2018.22,2015-01-24,Human
A/GD-43/2015/H7N9/2015-01-22,Epi656346,2015-01-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF043/2015,Epi627113,2015-01-23,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/chicken/Jiangxi/S11228/2015,Epi1090557,2015-03-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.23,2018.22,2015-03-27,Chicken
A/GD-80/2015/H7N9/2015-02-10,Epi656450,2015-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Guangdong/15SF080/2015,Epi627001,2015-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Environment/Guangdong/2128,Epi628640,2015-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Environment
A/Fujian/16/2015,Epi769575,2015-01-15,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human
A/Fujian/10/2015,Epi769567,2015-01-14,unknown,China,Fujian,Fujian Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-14,Human
A/Gd-Sw033/H7N9/2015-02-24,Epi1171791,2015-02-24,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-24,Human
A/GD-50/2015/H7N9/2015-01-27,Epi656394,2015-01-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-27,Human
A/Guangdong/15SF050/2015,Epi627073,2015-01-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-28,Human
A/chicken/Guangdong/SD027/2015,Epi1090357,2015-03-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2015.20,2018.22,2015-03-14,Chicken
A/Fujian/2/2015,Epi627465,2015-01-03,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-03,Human
A/Guangdong/15SF052/2015,Epi1057936,2015-01-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human
A/GD-81/2015/H7N9/2015-02-10,Epi656458,2015-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Guangdong/15SF081/2015,Epi627049,2015-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Human
A/Shantou/2004/2015,Epi576012,2015-02-15,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.12,2018.22,2015-02-15,Human
A/Shantou/2010/2015,Epi576046,2015-02-07,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.10,2018.22,2015-02-07,Human
A/Chicken/Guangdong/SW154/2015,Epi580387,2015-02-10,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.11,2018.22,2015-02-10,Chicken
A/Chicken/Guangdong/SW153/2015,Epi580379,2015-02-05,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.10,2018.22,2015-02-05,Chicken
A/chicken/Jiangxi/S10017/2015,Epi1090541,2015-03-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.22,2018.22,2015-03-24,Chicken
A/Anhui/33228/2015,Epi628728,2015-04-08,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.27,2018.22,2015-04-08,Human
A/GD-21/2015/H7N9/2015-01-16,Epi656322,2015-01-16,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Guangdong/15SF021/2015,Epi627265,2015-01-17,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human
A/Fujian/11/2015,Epi627305,2015-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human
A/Environment/Guangdong/2127,Epi628632,2015-01-28,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-28,Environment
A/Fujian/20/2014,Epi627497,2014-12-23,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.97,2018.22,2014-12-23,Human
A/Guangdong/15SF027/2015,Epi627025,2015-01-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human
A/Shantou/2001/2015,Epi575995,2015-01-23,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/GD-27/2015/H7N9/2015-01-21,Epi656338,2015-01-21,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human
A/Fujian/23/2015,Epi627233,2015-01-19,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-19,Human
A/Shantou/2011/2015,Epi576054,2015-03-01,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.16,2018.22,2015-03-01,Human
A/GD-124/2015/H7N9/2015-02-26,Epi656490,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/GD-72/2015/H7N9/2015-02-07,Epi656434,2015-02-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.10,2018.22,2015-02-07,Human
A/Shantou/2008/2015,Epi573630,2015-03-11,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.19,2018.22,2015-03-11,Human
A/Shantou/2003/2015,Epi568233,2015-02-09,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.11,2018.22,2015-02-09,Human
A/Shantou/2009/2015,Epi576064,2015-02-16,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.13,2018.22,2015-02-16,Human
A/GD-54/2015/H7N9/2015-01-27,Epi656378,2015-01-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.07,2018.22,2015-01-27,Human
A/GD-69/2015/H7N9/2015-02-04,Epi656426,2015-02-04,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/Guangdong/15SF030/2015,Epi627121,2015-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Guangdong/15SF054/2015,Epi628688,2015-01-22,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Shantou/2005/2015,Epi576021,2015-02-21,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.14,2018.22,2015-02-21,Human
A/GD-30/2015/H7N9/2015-01-22,Epi656354,2015-01-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Shantou/2006/2015,Epi576028,2015-02-24,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.15,2018.22,2015-02-24,Human
A/Shantou/2007/2015,Epi576037,2015-02-21,unknown,China,Guangdong,Shantou University Medical College,unknown,unknown,unknown,2015.14,2018.22,2015-02-21,Human
A/Fujian/25/2015,Epi627217,2015-01-22,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.06,2018.22,2015-01-22,Human
A/Fujian/19/2015,Epi627297,2015-01-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Human
A/Fujian/8/2015,Epi627313,2015-01-12,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-12,Human
A/Fujian/9273/2015,Epi566131,2015-01-12,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-12,Human
A/chicken/Fujian/S1096/2015,Epi1090197,2015-04-08,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2015.27,2018.22,2015-04-08,Chicken
A/Fujian/24/2015,Epi627225,2015-01-18,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-18,Human
A/Fujian/17/2015,Epi627105,2015-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human
A/GD-156/2014/H7N9/2014-11-25,Epi656266,2014-11-25,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Human
A/Guangdong/2497/2014,Epi627385,2014-12-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.92,2018.22,2014-12-03,Human
A/Fujian/7/2015,Epi627257,2015-01-12,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-12,Human
A/Fujian/21/2015,Epi627241,2015-01-17,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-17,Human
A/Fujian/3/2015,Epi627457,2015-01-04,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-04,Human
A/Fujian/S03/2015,Epi941047,2015-01-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Environment/Fujian/4164,Epi1057960,2015-05-06,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.34,2018.22,2015-05-06,Environment
A/Guangdong/MZ828/2015,Epi1057928,2015-11-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.89,2018.22,2015-11-21,Human
A/Guangdong/CHN/ST021/2016,Epi866569,2016-02-05,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.10,2018.22,2016-02-05,Human
A/Environment/Guangdong/1512,Epi1057944,2016-01-08,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.02,2018.22,2016-01-08,Environment
A/chicken/Guangdong/SD008/2017,Epi1090293,2017-01-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Chicken
A/chicken/Guangdong/SD032/2017,Epi1090397,2017-01-12,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Chicken
A/chicken/Guangdong/J2/2017,Epi1074602,2017-02-01,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.10,2018.22,2017-02-xx,Chicken
A/chicken/Guangdong/SD010/2017,Epi1090301,2017-01-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Chicken
A/chicken/Guangdong/SD028/2017,Epi1090373,2017-01-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Chicken
A/Env/A/GD-JY437/H7N9/2016-12-23,Epi972264,2016-12-23,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Environment
A/Environment/Guangdong/273,Epi1013169,2016-12-26,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Environment
A/Environment/Guangdong/274,Epi1013209,2016-12-26,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Environment
A/chicken/Guangdong/SD034/2017,Epi1090405,2017-01-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Chicken
A/chicken/Guangdong/J1/2017,Epi1074594,2017-02-01,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.08,2018.22,2017-02-xx,Chicken
A/Dressed_chicken/Guangdong/GZ066/2017,Epi1040453,2017-01-04,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Chicken
A/Environment/Guangzhou/K4072/2016,Epi1040435,2016-12-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Environment
A/Environment/Guangzhou/K4068/2016,Epi1040439,2016-12-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Environment
A/Environment/Guangzhou/K4073/2016,Epi1040437,2016-12-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Environment
A/Environment/Guangzhou/K4048/2016,Epi1040443,2016-12-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Environment
A/Environment/Guangzhou/K4075/2016,Epi1040441,2016-12-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2016.96,2018.22,2016-12-15,Environment
A/Environment/Guangzhou/K4756-K4776/2017,Epi1040471,2017-02-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Environment
A/Environment/Guangdong/GZ4753/2017,Epi1040455,2017-02-15,unknown,China,Guangdong,Li Ka Shing Faculty Of Medicine The University Of Hong Kong,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Environment
A/Env/GD-MZ409/H7N9/2016-12-26,Epi972299,2016-12-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-26,Environment
A/chicken/Guangdong/SD031/2017,Epi1090389,2017-01-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Chicken
A/Guangdong/Th005/2017,Epi926825,2017-02-01,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.08,2018.22,2017-02-01,Human
A/Environment/Guangdong/C16283222/2016,Epi919615,2016-11-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.85,2018.22,2016-11-07,Environment
A/Env/GD-HY219/H7N9/2016-11-02,Epi972278,2016-11-02,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.84,2018.22,2016-11-02,Environment
A/Env/GD-MZ110/H7N9/2016-11-07,Epi972298,2016-11-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.85,2018.22,2016-11-07,Environment
A/Env/GD-MZ073/H7N9/2017-05-23,Epi1171788,2017-05-23,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2017.39,2018.22,2017-05-23,Environment
A/Environment/Guangdong/313,Epi979613,2017-03-13,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.19,2018.22,2017-03-13,Environment
A/Environment/Guangdong/712,Epi1013217,2017-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Environment
A/Environment/Guangdong/1666,Epi1100831,2017-02-24,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-24,Environment
A/Env/GD-ZS975/H7N9/2016-12-30,Epi972303,2016-12-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Environment
A/Chicken/Guangdong/108,Epi979605,2017-01-08,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Chicken
A/Shenzhen/Th0007/2017,Epi979597,2017-03-12,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/Guangdong/17SF064/2017,Epi1013273,2017-03-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/Env/GD-ZS921/H7N9/2016-12-27,Epi972302,2016-12-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Environment
A/Guangdong/17SF062/2017,Epi1013265,2017-03-11,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-11,Human
A/Guangdong/17SF006/2017,Epi919599,2017-01-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Human
A/Qingyuan/GIRD1/2017,Epi918736,2017-01-14,unknown,China,Guangdong,Guangzhou Institute Of Respiratory Diseases  Gird ,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Qingyuan/GIRD01/2017,Epi965016,2017-01-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human
A/Guangdong/17SF059/2017,Epi1013257,2017-03-06,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.18,2018.22,2017-03-06,Human
A/Guangdong/17SF037/2017,Epi1013241,2017-02-09,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human
A/Hunan/11026/2017,Epi1022617,2017-02-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-11,Human
A/Hunan/17875/2017,Epi1022633,2017-02-28,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human
A/Guangdong/17SF039/2017,Epi1013249,2017-02-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.12,2018.22,2017-02-15,Human
A/Guangxi/18910/2017,Epi1018168,2017-03-18,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-18,Human
